# Wordlist

# DATA
ID	DOCULECT	IPA	TOKENS	ENGLISH	FRENCH	CONCEPT
2816	Tebul_Ure	lǎ:tì	l aː ¹⁵ t i ¹	(female) give birth to (baby)	(femelle) accoucher (bébé)	GIVE BIRTH
2817	Tiranige_Diga	náló	n a ⁵ l o ⁵	(female) give birth to (baby)	(femelle) accoucher (bébé)	GIVE BIRTH
2818	Togo_Kan	nàrⁿá	n a ¹ r̃ ∼ a ⁵	(female) give birth to (baby)	(femelle) accoucher (bébé)	GIVE BIRTH
2819	Tommo_So	nàlá	n a ¹ l a ⁵	(female) give birth to (baby)	(femelle) accoucher (bébé)	GIVE BIRTH
2820	Toro_Tegu	làrá	l a ¹ r a ⁵	(female) give birth to (baby)	(femelle) accoucher (bébé)	GIVE BIRTH
2821	Yanda_Dom	lǎl	l a ¹⁵ l	(female) give birth to (baby)	(femelle) accoucher (bébé)	GIVE BIRTH
2822	Yorno_So	nàrⁿá	n a ¹ r̃ ∼ a ⁵	(female) give birth to (baby)	(femelle) accoucher (bébé)	GIVE BIRTH
#
2827	Bangime	wōrè	w o ³ r e ¹	go	aller	GO
2828	Bankan_Tey	ǹdó	n ¹ d o ⁵	go	aller	GO
2829	Ben_Tey	ló	l o ⁵	go	aller	GO
2830	Bunoge	gé:ndè	ɡ eː ⁵ n d e ¹	go	aller	GO
2832	Fulfulde	yahu-de	j a h u + d e	go	aller	GO
2833	Jamsay	yǎ:	j aː ¹⁵	go	aller	GO
2834	Jenaama	sò	s o ¹	go	aller	GO
2835	Mombo	ándé	a ⁵ n d e ⁵	go	aller	GO
2836	Najamba	ín	i ⁵ n	go	aller	GO
2837	Nanga	ńné	n ⁵ n e ⁵	go	aller	GO
2838	Penange	ándè	a ⁵ n d e ¹	go	aller	GO
2839	Perge_Tegu	yǎ:	j aː ¹⁵	go	aller	GO
2840	Songhai_Kiini	kóy	k o ⁵ j	go	aller	GO
2842	Tebul_Ure	yǎy	j a ¹⁵ j	go	aller	GO
2843	Tiranige_Diga	ún	u ⁵ n	go	aller	GO
2844	Togo_Kan	yě	j e ¹⁵	go	aller	GO
2845	Tommo_So	yàá	j aː ¹⁵	go	aller	GO
2846	Toro_Tegu	yǎy	j a ¹⁵ j	go	aller	GO
2847	Yanda_Dom	ún	u ⁵ n	go	aller	GO
2848	Yorno_So	yǎ:	j aː ¹⁵	go	aller	GO
#
2990	Bambara	dúmáⁿ	d u ⁵ m ã ⁵ ∼	good	bon, agréable	GOOD
2991	Bangime	ɡáwⁿ	ɡ a ⁵ w̃ ∼	good	bon	GOOD
2992	Bankan_Tey	ɛ̀sú-m	ɛ ¹ s u ⁵ + m	good	bon	GOOD
2993	Bunoge	pɔ̀:lɔ̀	p ɔː ¹ l ɔ ¹	good	bon	GOOD
2995	Fulfulde	moʄʄi-nde	m o ʄ ʄ i + n d e	good	bon	GOOD
2996	Jamsay	ɛ̀jú	ɛ ¹ dʒ u ⁵	good	bon	GOOD
2997	Mombo	pɔ́lɔ́	p ɔ ⁵ l ɔ ⁵	good	bon	GOOD
2998	Najamba	nálá:	n a ⁵ l aː ⁵	good	bon	GOOD
2999	Nanga	ɛ̀sí	ɛ ¹ s i ⁵	good	bon	GOOD
3000	Penange	pɔ́:lɔ́	p ɔː l ɔ ⁵	good	bon	GOOD
3001	Perge_Tegu	ɛ̀sú	ɛ ¹ s u ⁵	good	bon	GOOD
3002	Songhai_Senni	hènnò	h e ¹ n n o ¹	good; pretty	bon; beau, belle	GOOD
3003	Songhai_Kiini	bòryòw	b o ¹ r j o ¹ w	good; pretty	bon; joli	GOOD
3005	Tebul_Ure	sɛ́	s ɛ ⁵	good	bon	GOOD
3006	Tiranige_Diga	mɔ́:	m ɔː	good	bon	GOOD
3007	Togo_Kan	sɛ́ⁿ	s ɛ ⁵ ∼	good	bon	GOOD
3008	Tommo_So	síɛ́	s i ⁵ ɛ ⁵	good	bon	GOOD
3009	Toro_Tegu	jɛ̀rⁿú	dʒ ɛ ¹ r̃ ∼ u ⁵	good	bon	GOOD
3010	Yanda_Dom	síyɛ́	s i ⁵ j ɛ ⁵	good	bon	GOOD
3011	Yorno_So	ɛ̀jú	ɛ ¹ dʒ u ⁵	good	bon	GOOD
#
1	Bambara	dúnáⁿ	d u ⁵ n ã ⁵ ∼	guest	étranger, hôte	GUEST OR STRANGER
2	Bangime	yīī tūwⁿɔ̀	j iː ³³ _ t u ³ w̃ ∼ ɔ ¹	visitor, guest	étranger, invité	GUEST OR STRANGER
3	Bankan_Tey	ǹdòsú-m	n ¹ d o ¹ s u ⁵ + m	visitor, guest (from out of town)	visiteur, étranger (en visite)	GUEST OR STRANGER
4	Ben_Tey	lò:sú-m	l oː ¹ s u ⁵ + m	visitor, guest (from out of town)	visiteur, étranger (en visite)	GUEST OR STRANGER
5	Bunoge	dó:njì	d oː ⁵ n dʒ i ¹	visitor, guest (from out of town)	visiteur, étranger (en visite)	GUEST OR STRANGER
7	Fulfulde	koɗɗo	k o ɗ ɗ o	visitor, guest	étranger, invité	GUEST OR STRANGER
9	Jamsay	yérí-n	j e ⁵ r i ⁵ + n	visitor, guest (from out of town)	visiteur, étranger (en visite)	GUEST OR STRANGER
10	Jenaama	súmū	s u ⁵ m u ³	visitor, guest	étranger, invité	GUEST OR STRANGER
11	Mombo	gìlà gílí	ɡ i ¹ l a ¹ _ ɡ i ⁵ l i ⁵	visitor, guest (from out of town)	visiteur, étranger (en visite)	GUEST OR STRANGER
12	Najamba	bèmbǎ:	b e ¹ m b aː ¹⁵	visitor, guest (from out of town)	visiteur, étranger (en visite)	GUEST OR STRANGER
13	Nanga	lò:sí	l oː ¹ s i ⁵	visitor, guest (from out of town)	visiteur, étranger (en visite)	GUEST OR STRANGER
14	Penange	bì:mbà	b iː ¹ m b a ¹	visitor, guest (from out of town)	visiteur, étranger (en visite)	GUEST OR STRANGER
15	Perge_Tegu	lò:sú-n	l oː ¹ s u ⁵ + n	visitor, guest (from out of town)	visiteur, étranger (en visite)	GUEST OR STRANGER
16	Songhai_Kiini	yòwòó	j o ¹ w oː ¹⁵	guest, stranger (who lodges with a host)	étranger (qui loge chez qqn), invité	GUEST OR STRANGER
17	Songhai_Senni	yòwò	j o ¹ w o ¹	guest, stranger (who lodges with a host)	étranger (qui loge chez qqn), invité	GUEST OR STRANGER
19	Tebul_Ure	lògò-dé:	l o ¹ ɡ o ¹ + d eː ⁵	visitor, guest (from out of town)	visiteur, étranger (en visite)	GUEST OR STRANGER
20	Tiranige_Diga	bí:má	b iː ⁵ m a ⁵	visitor, guest (from out of town)	visiteur, étranger (en visite)	GUEST OR STRANGER
21	Togo_Kan	yéríⁿ	j e ⁵ r ĩ ⁵ ∼	visitor, guest (from out of town)	visiteur, étranger (en visite)	GUEST OR STRANGER
22	Tommo_So	yòùnjì-nɛ́	j o ¹ u ¹ n dʒ i ¹ + n ɛ ⁵	visitor, guest (from out of town)	visiteur, étranger (en visite)	GUEST OR STRANGER
23	Toro_Tegu	lòsù-rⁿu	l o ¹ s u ¹ + r̃ ∼ u	visitor, guest (from out of town)	visiteur, étranger (en visite)	GUEST OR STRANGER
24	Yanda_Dom	nò nò:zù	n o ¹ _ n oː ¹ z u ¹	visitor, guest (from out of town)	visiteur, étranger (en visite)	GUEST OR STRANGER
25	Yorno_So	yér-nɛ́	j e ⁵ r + n ɛ ⁵	visitor, guest (from out of town)	visiteur, étranger (en visite)	GUEST OR STRANGER
#
3145	Bambara	kùⁿ	k ũ ¹ ∼	head	tête	HEAD
3146	Bangime	dēɡè	d e ³ ɡ e ¹	head	tête	HEAD
3147	Bankan_Tey	kû:	k uː ⁵¹	head	tête	HEAD
3148	Ben_Tey	kû:	k uː ⁵¹	head	tête	HEAD
3149	Bunoge	kò	k o ¹	head	tête	HEAD
3151	Fulfulde	hoore	h o o r e	head	tête	HEAD
3153	Jamsay	dárⁿá	d a ⁵ r̃ ∼ a ⁵	head	tête	HEAD
3154	Jenaama	ŋìyɛ̀wⁿ	ŋ i ¹ j ɛ ¹ w̃ ∼	head	tête	HEAD
3155	Mombo	kó:	k oː ⁵	head	tête	HEAD
3156	Najamba	kî:ŋgè	k iː ⁵¹ + ŋ ɡ e ¹	head	tête	HEAD
3157	Nanga	kû:	k uː ⁵¹	head	tête	HEAD
3158	Penange	kó:	k oː ⁵	head	tête	HEAD
3159	Perge_Tegu	kù: tógóró	k uː ¹ _ t o ⁵ ɡ o ⁵ r o ⁵	head	tête	HEAD
3160	Songhai_Kiini	bòŋ	b o ¹ ŋ	head	tête	HEAD
3161	Songhai_Senni	bòŋ	b o ¹ ŋ	head	tête	HEAD
3162	Tebul_Ure	kúgɔ́	k u ⁵ ɡ ɔ ⁵	head	tête	HEAD
3163	Tiranige_Diga	kógó	k o ⁵ ɡ o ⁵	head	tête	HEAD
3164	Togo_Kan	kùⁿ kɛ́nɛ́	k ũ ¹ ∼ _ k ɛ ⁵ n ɛ ⁵	head	tête	HEAD
3165	Tommo_So	kúú	k uː ⁵	head	tête	HEAD
3166	Toro_Tegu	kú	k u ⁵	head	tête	HEAD
3167	Yanda_Dom	dàrⁿà bàndá	d a ¹ r̃ ∼ a ¹ _ b a ¹ n d a ⁵	head	tête	HEAD
3168	Yorno_So	kû:	k uː ⁵¹	head	tête	HEAD
#
3260	Bambara	tɔ̀gɔ́	t ɔ ¹ ɡ ɔ ⁵	hip	hanche	HIP
3261	Bangime	kùùⁿ	k ũː ¹ ∼	hip	hanche	HIP
3262	Bankan_Tey	dǒ:	d oː ¹⁵	hip	hanche	HIP
3263	Ben_Tey	dǒ:	d oː ¹⁵	hip	hanche (au flanc)	HIP
3264	Bunoge	kìbà	k i ¹ b a ¹	hip	hanche (au flanc)	HIP
3267	Jamsay	dɔ̌yⁿ	d ɔ ¹⁵ j ∼	hip	hanche (au flanc)	HIP
3268	Jenaama	kūla᷆ⁿ	k u ³ l a ³¹ ∼	hip	hanche	HIP
3269	Mombo	péŋgé-lí	p e ⁵ ŋ ɡ e ⁵ + l i ⁵	hip	hanche (au flanc)	HIP
3270	Najamba	tínì:-ŋgò	t i ⁵ n iː ¹ + ŋ ɡ o ¹	hip	hanche (au flanc)	HIP
3271	Nanga	dǒ:	d oː ¹⁵	hip	hanche	HIP
3272	Penange	kíbá	k i ⁵ b a ⁵	hip	hanche (au flanc)	HIP
3273	Perge_Tegu	dɛ̌:ⁿ	d ɛ̃ː ¹⁵ ∼	hip	hanche (au flanc)	HIP
3274	Songhai_Kiini	háŋkórú	h a ⁵ ŋ k o ⁵ r u ⁵	hip	hanche (au flanc)	HIP
3275	Songhai_Senni	ʔáŋkórá:	ʔ a ⁵ ŋ k o ⁵ r aː ⁵	hip; area including hip	hanche; zone qui comprend la hanche et la cuisse	HIP
3277	Tebul_Ure	dáŋgá:	d a ⁵ ŋ ɡ aː ⁵	hip	hanche (au flanc)	HIP
3278	Tiranige_Diga	dé:ŋgé	d eː ⁵ ŋ ɡ e ⁵	hip	hanche (au flanc)	HIP
3279	Togo_Kan	dǐⁿ	d ĩ ¹⁵ ∼	hip	hanche (au flanc)	HIP
3280	Tommo_So	kéú	k e ⁵ u ⁵	hip	hanche (au flanc)	HIP
3281	Toro_Tegu	péŋó	p e ⁵ ŋ o ⁵	hip	hanche (au flanc)	HIP
3282	Yanda_Dom	dày	d a ¹ j	hip	hanche (au flanc)	HIP
3283	Yorno_So	dǒm	d o ¹⁵ m	hip	hanche (au flanc)	HIP
#
3288	Bambara	dí	d i ⁵	honey	miel	HONEY
3289	Bangime	yīyɛ̀	j i ³ j ɛ ¹	honey	miel	HONEY
3290	Bankan_Tey	yěy	j e ¹⁵ j	honey	miel	HONEY
3291	Ben_Tey	yěy	j e ¹⁵ j	honey	miel	HONEY
3292	Bunoge	ʔígè	ʔ i ⁵ ɡ e ¹	honey	miel	HONEY
3294	Fulfulde	njumri	n dʒ u m r i	honey	miel	HONEY
3296	Jamsay	yùŋ ní:	j u ¹ ŋ _ n iː ⁵	honey	miel	HONEY
3297	Jenaama	sàⁿ	s ã ¹ ∼	honey	miel	HONEY
3298	Mombo	ígè	i ⁵ ɡ e ¹	honey	miel	HONEY
3299	Najamba	ǹjǐ:	n ¹ dʒ iː ¹⁵	honey	miel	HONEY
3300	Nanga	ò:ndó	oː ¹ n d o ⁵	honey	miel	HONEY
3301	Penange	ìgè	i ¹ ɡ e ¹	honey	miel	HONEY
3302	Perge_Tegu	kàwⁿà yòŋgú	k a ¹ w̃ ∼ a ¹ _ j o ¹ ŋ ɡ u ⁵	honey	miel	HONEY
3303	Songhai_Senni	yùwò	j u ¹ w o ¹	honey	miel	HONEY
3304	Songhai_Kiini	yùwǒ:	j u ¹ w oː ¹⁵	honey	miel	HONEY
3305	Tebul_Ure	ìdé	i ¹ d e ⁵	honey	miel	HONEY
3306	Tiranige_Diga	í:gé	iː ⁵ ɡ e ⁵	honey	miel	HONEY
3307	Togo_Kan	tɛ̌:	t ɛː ¹⁵	honey	miel	HONEY
3308	Tommo_So	ììyé	iː ¹ j e ⁵	honey	miel	HONEY
3309	Toro_Tegu	ìwó	i ¹ w o ⁵	honey	miel	HONEY
3310	Yanda_Dom	ìzèŋ	i ¹ z e ¹ ŋ	honey	miel	HONEY
3311	Yorno_So	yɛ̌yⁿ	j ɛ ¹⁵ j ∼	honey	miel	HONEY
#
3450	Bambara	cɛ̀	tʃ ɛ ¹	hunt (noun)	époux, mari	HUSBAND
3451	Bangime	kàndè	k a ¹ n d e ¹	husband	mari	HUSBAND
3452	Bankan_Tey	ɔ̀ŋgɔ̀rɔ̌-m	ɔ ¹ ŋ ɡ ɔ ¹ r ɔ ¹⁵ + m	husband	mari	HUSBAND
3453	Ben_Tey	ɔ̀ŋgɔ̀rɔ́	ɔ ¹ ŋ ɡ ɔ ¹ r ɔ ⁵	husband	mari	HUSBAND
3454	Bunoge	bàlà	b a ¹ l a ¹	husband	mari	HUSBAND
3456	Fulfulde	gorko	ɡ o r k o	husband	mari	HUSBAND
3458	Jamsay	àɣá	a ¹ ɣ a ⁵	husband	mari	HUSBAND
3459	Jenaama	kúwⁿɔ̄	k u ⁵ w̃ ∼ ɔ ³	husband	mari	HUSBAND
3460	Mombo	wálá	w a ⁵ l a ⁵	husband	mari	HUSBAND
3461	Najamba	nɔ̀gɔ̌:	n ɔ ¹ ɡ ɔː ¹⁵	husband	mari	HUSBAND
3462	Nanga	lɔ̀gɔ̂	l ɔ ¹ ɡ ɔ ⁵¹	husband	mari	HUSBAND
3463	Penange	wàlà	w a ¹ l a ¹	husband	mari	HUSBAND
3464	Perge_Tegu	ɛ̀gɛ́	ɛ ¹ ɡ ɛ ⁵	husband	mari	HUSBAND
3465	Songhai_Kiini	kúññɛ̀	k u ⁵ ɲ ɲ ɛ ¹	husband		HUSBAND
3466	Songhai_Senni	kúrɲê	k u ⁵ r ɲ e ⁵¹	husband	mari -poss: 1Sg kúr.-êy , 2Sg	HUSBAND
3468	Tebul_Ure	ɔ̀ngɔ́	ɔ ¹ n ɡ ɔ ⁵	husband	mari	HUSBAND
3469	Tiranige_Diga	bànà	b a ¹ n a ¹	husband	mari	HUSBAND
3470	Togo_Kan	ɛ̀gɛ́	ɛ ¹ ɡ ɛ ⁵	husband	mari	HUSBAND
3471	Tommo_So	ígɛ́	i ⁵ ɡ ɛ ⁵	husband	mari	HUSBAND
3472	Toro_Tegu	ɛ̀gá	ɛ ¹ ɡ a ⁵	husband	mari	HUSBAND
3473	Yanda_Dom	nùŋɔ̀-n	n u ¹ ŋ ɔ ¹ + n	husband	mari	HUSBAND
3474	Yorno_So	ígɛ́	i ⁵ ɡ ɛ ⁵	husband	mari	HUSBAND
#
3571	Bangime	yūrà	j u ³ r a ¹	kill	tuer	KILL
3572	Bankan_Tey	jɛ́	dʒ ɛ ⁵	kill	tuer	KILL
3573	Ben_Tey	jìyɛ́	dʒ i ¹ j ɛ ⁵	kill	tuer	KILL
3574	Bunoge	gɛ́:wɛ̀	ɡ ɛː ⁵ w ɛ ¹	kill	tuer	KILL
3576	Jamsay	wɔ̌:	w ɔː ¹⁵	kill	tuer	KILL
3577	Jenaama	wàgà	w a ¹ ɡ a ¹	kill	tuer	KILL
3578	Mombo	gyɛ́:	ɡ j ɛː ⁵	kill	tuer	KILL
3579	Najamba	jìyɛ́	dʒ i ¹ j ɛ ⁵	kill	tuer	KILL
3580	Nanga	jìyɛ́	dʒ i ¹ j ɛ ⁵	kill	tuer	KILL
3581	Penange	gíyɛ́	ɡ i ⁵ j ɛ ⁵	kill	tuer	KILL
3582	Perge_Tegu	wɔ̌:	w ɔː ¹⁵	kill	tuer	KILL
3583	Songhai_Senni	wí:	w iː ⁵	kill (person, animal); extinguish (e.g. fire)	tuer (personne, animal); éteindre (feu etc.).	KILL
3584	Songhai_Kiini	wúy	w u ⁵ j	kill	tuer	KILL
3586	Tebul_Ure	jɛ̌	dʒ ɛ ¹⁵	kill	tuer	KILL
3587	Tiranige_Diga	jɛ́yɔ́	dʒ ɛ ⁵ j ɔ ⁵	kill	tuer	KILL
3588	Togo_Kan	dàrⁿá	d a ¹ r̃ ∼ a ⁵	kill	tuer	KILL
3589	Tommo_So	dàá	d aː ¹⁵	kill	tuer	KILL
3590	Toro_Tegu	wɔ̌w	w ɔ ¹⁵ w	kill	tuer	KILL
3591	Yanda_Dom	jɛ́	dʒ ɛ ⁵	kill	tuer	KILL
3592	Yorno_So	dǎ:	d aː ¹⁵	kill	tuer	KILL
#
3598	Bambara	qúrúngò	q u ⁵ r u ⁵ n ɡ o ¹	knee	genou	KNEE
3599	Bangime	bùyɛ̄	b u ¹ j ɛ ³	knee	genou	KNEE
3600	Bankan_Tey	kízì	k i ⁵ z i ¹	knee	genou	KNEE
3601	Ben_Tey	sínjì:	s i ⁵ n dʒ iː ¹	knee	genou	KNEE
3602	Bunoge	kùnjúgà	k u ¹ n dʒ u ⁵ ɡ a ¹	knee	genou	KNEE
3604	Fulfulde	howru	h o w r u	knee	genou	KNEE
3606	Jamsay	nɛ̀ŋɛ́	n ɛ ¹ ŋ ɛ ⁵	knee	genou	KNEE
3607	Jenaama	kɔ̀bɔ́	k ɔ ¹ b ɔ ⁵	knee	genou	KNEE
3608	Mombo	kúnjúgà	k u ⁵ n dʒ u ⁵ ɡ a ¹	knee	genou	KNEE
3609	Najamba	nà: kínjì-ŋgè	n aː ¹ _ k i ⁵ n dʒ i ¹ + ŋ ɡ e ¹	knee	genou	KNEE
3610	Nanga	kùnjò kúnjô	k u ¹ n dʒ o ¹ _ k u ⁵ n dʒ o ⁵¹	knee	genou	KNEE
3611	Penange	kùnjùgà	k u ¹ n dʒ u ¹ ɡ a ¹	knee	genou	KNEE
3612	Perge_Tegu	nìŋgé	n i ¹ ŋ ɡ e ⁵	knee	genou	KNEE
3613	Songhai_Kiini	kàŋgɛ̀	k a ¹ ŋ ɡ ɛ ¹	knee	genou	KNEE
3614	Songhai_Senni	kànjè	k a ¹ n dʒ e ¹	knee; side; (automobile) tire	genou; côté; pneu	KNEE
3615	Tebul_Ure	kúndú	k u ⁵ n d u ⁵	knee	genou	KNEE
3616	Tiranige_Diga	kúnjúgɔ́	k u ⁵ n dʒ u ⁵ ɡ ɔ ⁵	knee	genou	KNEE
3617	Togo_Kan	nèŋèrè kúⁿ	n e ¹ ŋ e ¹ r e ¹ _ k ũ ⁵ ∼	knee	genou	KNEE
3618	Tommo_So	ànù yóŋóló	a ¹ n u ¹ _ j o ⁵ ŋ o ⁵ l o ⁵	knee	genou	KNEE
3619	Toro_Tegu	nìŋó	n i ¹ ŋ o ⁵	knee	genou	KNEE
3620	Yanda_Dom	kúnzú	k u ⁵ n z u ⁵	knee	genou	KNEE
3621	Yorno_So	yúŋóló	j u ⁵ ŋ o ⁵ l o ⁵	knee	genou	KNEE
#
3713	Bambara	yeleⁿ	j e l ẽ ∼	laugh	rire/laugh	LAUGH
3714	Bangime	màà	m aː ¹	laugh	rire	LAUGH
3715	Bankan_Tey	màní	m a ¹ n i ⁵	laugh	rire	LAUGH
3716	Ben_Tey	màní	m a ¹ n i ⁵	laugh (verb only)	rire (verbe seulement)	LAUGH
3717	Bunoge	mándè	m a ⁵ n d e ¹	laugh (verb only)	rire (verbe seulement)	LAUGH
3719	Fulfulde	jalu-de	dʒ a l u + d e	laugh	rire	LAUGH
3721	Jamsay	mɔ́wⁿ mɔ̀wⁿɔ́	m ɔ ⁵ w̃ ∼ _ m ɔ ¹ w̃ ∼ ɔ ⁵	laugh	rire	LAUGH
3722	Jenaama	sà	s a ¹	laugh	rire	LAUGH
3723	Mombo	mándú mándè	m a ⁵ n d u ⁵ _ m a ⁵ n d e ¹	laugh (verb only)	rire (verbe seulement)	LAUGH
3724	Najamba	màndí	m a ¹ n d i ⁵	laugh	rire	LAUGH
3725	Nanga	màndí	m a ¹ n d i ⁵	laugh (verb only)	rire (verbe seulement)	LAUGH
3726	Penange	mándé	m a ⁵ n d e ⁵	laugh (verb only)	rire (verbe seulement)	LAUGH
3727	Perge_Tegu	mɔ̌:ⁿ	m ɔ̃ː ∼	laugh (verb only)	rire (verbe seulement)	LAUGH
3728	Songhai_Kiini	há:rú	h aː ⁵ r u ⁵	laugh	rire	LAUGH
3729	Songhai_Senni	há:rú	h aː ⁵ r u ⁵	laugh	rire	LAUGH
3731	Tebul_Ure	màndí	m a ¹ n d i ⁵	laugh (verb only)	rire (verbe seulement)	LAUGH
3732	Tiranige_Diga	mándó	m a ⁵ n d o ⁵	laugh (verb only)	rire (verbe seulement)	LAUGH
3733	Togo_Kan	mɔ̌:	m ɔː ¹⁵	laugh (verb only)	rire (verbe seulement)	LAUGH
3734	Tommo_So	mòmó	m o ¹ m o ⁵	laugh (verb only)	rire (verbe seulement)	LAUGH
3735	Toro_Tegu	mɔ̌m	m ɔ ¹⁵ m	laugh (verb only)	rire (verbe seulement)	LAUGH
3736	Yanda_Dom	màndú	m a ¹ n d u ⁵	laugh (verb only)	rire (verbe seulement)	LAUGH
3737	Yorno_So	mɔ̌:	m ɔː ¹⁵	laugh (verb only)	rire (verbe seulement)	LAUGH
#
3742	Bambara	fúrá	f u ⁵ r a ⁵	leaf (of plant)	feuille, feuillage	LEAF
3743	Bangime	pūyⁿɛ̀	p u ³ j ∼ ɛ ¹	leaf	feuille	LEAF
3744	Bankan_Tey	jɛ̀ndɛ̂:	dʒ ɛ ¹ n d ɛː ⁵¹	leaf (of plant)	feuille (de plante)	LEAF
3745	Ben_Tey	jɛ̀lɛ̂:	dʒ ɛ ¹ l ɛː ⁵¹	leaf (of plant)	feuille (de plante)	LEAF
3746	Bunoge	kóbà	k o ⁵ b a ¹	leaf (of plant)	feuille (de plante)	LEAF
3748	Fulfulde	haako	h a a k o	leaf	feuille	LEAF
3749	Jamsay	kúrɔ́	k u ⁵ r ɔ ⁵	leaf	feuille	LEAF
3750	Jenaama	dūwɔ̄	d u ³ w ɔ ³	leaf	feuille	LEAF
3751	Mombo	kúbɛ̀	k u ⁵ b ɛ ¹	leaf (of plant)	feuille (de plante)	LEAF
3752	Najamba	kòmbá-ŋgó	k o ¹ m b a ⁵ + ŋ ɡ o ⁵	leaf (of plant)	feuille (de plante)	LEAF
3753	Nanga	úwâ	u ⁵ w a ⁵¹	leaf (of plant)	feuille (de plante)	LEAF
3754	Penange	kɔ̀bɛ̀	k ɔ ¹ b ɛ ¹	leaf (of plant)	feuille (de plante)	LEAF
3755	Perge_Tegu	kúrɔ́	k u ⁵ r ɔ ⁵	leaf (of plant)	feuille (de plante)	LEAF
3756	Songhai_Senni	kò:sò	k oː ¹ s o ¹	leaf	feuille	LEAF
3757	Songhai_Kiini	kɔ̀wsí	k ɔ ¹ w s i ⁵	leaf	feuille (de plante)	LEAF
3759	Tebul_Ure	kúlá	k u ⁵ l a ⁵	leaf (of plant)	feuille (de plante)	LEAF
3760	Tiranige_Diga	kómbá	k o ⁵ m b a ⁵	leaf (of plant)	feuille (de plante)	LEAF
3761	Togo_Kan	kúrɔ́	k u ⁵ r ɔ ⁵	leaf (of plant)	feuille (de plante)	LEAF
3762	Tommo_So	núyɔ́	n u ⁵ j ɔ ⁵	leaf (of plant)	feuille (de plante)	LEAF
3763	Toro_Tegu	kɔ̀tɔ́	k ɔ ¹ t ɔ ⁵	leaf (of plant)	feuille (de plante)	LEAF
3764	Yanda_Dom	kùlà	k u ¹ l a ¹	leaf (of plant)	feuille (de plante)	LEAF
3765	Yorno_So	lɛ̂:	l ɛː ⁵¹	leaf (of plant)	feuille (de plante)	LEAF
#
3841	Bambara	nogu	n o ɡ u	lick; taste (by licking)	coucher, étendre, allonger, étaler	LIE DOWN
3842	Bangime	tūrù	t u ³ r u ¹	lie down	se coucher	LIE DOWN
3843	Bankan_Tey	bìyé	b i ¹ j e ⁵	lie down, go to bed	se coucher	LIE DOWN
3844	Ben_Tey	bìyé	b i ¹ j e ⁵	lie down, go to bed	se coucher	LIE DOWN
3845	Bunoge	bí:yè	b iː ⁵ j e ¹	lie down, go to bed	se coucher	LIE DOWN
3847	Fulfulde	leelaa-de	l e e l a a + d e	lie down	se coucher	LIE DOWN
3848	Jamsay	ìɲé	i ¹ ɲ e ⁵	lie down, go to bed	se coucher	LIE DOWN
3849	Jenaama	sāgā	s a ³ ɡ a ³	lie down	se coucher	LIE DOWN
3850	Mombo	bí:yè	b iː ⁵ j e ¹	lie down, go to bed	se coucher	LIE DOWN
3851	Najamba	bǐy	b i ¹⁵ j	lie down, go to bed	se coucher	LIE DOWN
3852	Nanga	bìyé	b i ¹ j e ⁵	lie down, go to bed	se coucher	LIE DOWN
3853	Penange	bíyé	b i ⁵ j e ⁵	lie down, go to bed	se coucher	LIE DOWN
3854	Perge_Tegu	ìnjé	i ¹ n dʒ e ⁵	lie down, go to bed	se coucher	LIE DOWN
3855	Songhai_Kiini	kán	k a ⁵ n	lie down, go to bed	se coucher	LIE DOWN
3856	Songhai_Senni	kání	k a ⁵ n i ⁵	lie down, be horizontal; go to sleep; spend night	se coucher, être ou se mettre au plan horizontal	LIE DOWN
3858	Tebul_Ure	bě	b e ¹⁵	lie down, go to bed	se coucher	LIE DOWN
3859	Tiranige_Diga	bí-yó	b i ⁵ + j o ⁵	lie down, go to bed	se coucher	LIE DOWN
3860	Togo_Kan	ìmú ìmî:	i ¹ m u ⁵ _ i ¹ m iː ⁵¹	lie down, go to bed	se coucher	LIE DOWN
3861	Tommo_So	ǹjó ǹjíyó	n ¹ dʒ o ⁵ _ n ¹ dʒ i ⁵ j o ⁵	lie down, go to bed	se coucher	LIE DOWN
3862	Toro_Tegu	ìsú	i ¹ s u ⁵	lie down, go to bed	se coucher	LIE DOWN
3863	Yanda_Dom	bì-yó	b i ¹ + j o ⁵	lie down, go to bed	se coucher	LIE DOWN
3864	Yorno_So	dǐ:ⁿ	d ĩː ¹⁵ ∼	lie down, go to bed	se coucher	LIE DOWN
#
3955	Bambara	lájɛ́	l a ⁵ dʒ ɛ ⁵	lock (on door, etc.)	examiner, regarder	LOOK
3956	Bangime	sùràà	s u ¹ r aː ¹	look at	regarder	LOOK
3957	Bankan_Tey	tíní	t i ⁵ n i ⁵	look at	regarder	LOOK
3958	Ben_Tey	tíní	t i ⁵ n i ⁵	look at	regarder (qch)	LOOK
3959	Bunoge	té:jè	t eː ⁵ dʒ e ¹	look at	regarder (qch)	LOOK
3961	Fulfulde	ʄeewu-de	ʄ e e w u + d e	look at	regarder	LOOK
3963	Jamsay	yàŋá	j a ¹ ŋ a ⁵	look at	regarder (qch)	LOOK
3964	Jenaama	tɔ̀ŋɔ̀	t ɔ ¹ ŋ ɔ ¹	look at	regarder	LOOK
3965	Mombo	mályê:	m a ⁵ l j eː ⁵¹	look at	regarder (qch)	LOOK
3966	Najamba	tár	t a ⁵ r	look at	regarder (qch)	LOOK
