# Wordlist

# DATA
ID	DOCULECT	IPA	TOKENS	ENGLISH	FRENCH	CONCEPT
377	Najamba	sɔ̀n	s ɔ ¹ n	beside, at the side of (sth)	à côté de (qch)	BESIDE
378	Nanga	gò	ɡ o ¹	beside, at the side of (sth)	à côté de (qch)	BESIDE
379	Penange	páŋ̀	p a ⁵ ŋ ¹	beside, at the side of (sth)	à côté de (qch)	BESIDE
380	Perge_Tegu	bélè	b e ⁵ l e ¹	beside, at the side of (sth)	à côté de (qch)	BESIDE
381	Songhai_Senni	kèr	k e ¹ r	beside, at the side of (sth)	à côté de (qch)	BESIDE
382	Songhai_Kiini	kɛ́rɛ̀-gá	k ɛ ⁵ r ɛ ¹ + ɡ a ⁵	beside, at the side of (sth)	à côté de (qch)	BESIDE
384	Tebul_Ure	nɛ̀	n ɛ ¹	beside, at the side of (sth)	à côté de (qch)	BESIDE
385	Tiranige_Diga	ŋà	ŋ a ¹	beside, at the side of (sth)	à côté de (qch)	BESIDE
386	Togo_Kan	bɛ́:gɛ̀rɛ̀	b ɛː ⁵ ɡ ɛ ¹ r ɛ ¹	beside, at the side of (sth)	à côté de (qch)	BESIDE
387	Tommo_So	táŋá-nɛ	t a ⁵ ŋ a ⁵ + n ɛ	beside, at the side of (sth)	à côté de (qch)	BESIDE
388	Toro_Tegu	kù	k u ¹	beside, at the side of (sth)	à côté de (qch)	BESIDE
389	Yanda_Dom	nà	n a ¹	beside, at the side of (sth)	à côté de (qch)	BESIDE
390	Yorno_So	gè-nɛ̀	ɡ e ¹ + n ɛ ¹	beside, at the side of (sth)	à côté de (qch)	BESIDE
#
412	Bangime	bɔ́rⁿú	b ɔ ⁵ r̃ ∼ u ⁵	big (house, tree, animal); fat (person)	gros (personne, ventre), en surpoids	BIG
413	Bankan_Tey	díyⁿàwⁿ	d i ⁵ j ∼ a ¹ w̃ ∼	big, large	gros, grand	BIG
414	Ben_Tey	díyⁿàw	d i ⁵ j ∼ a ¹ w	big, large	gros, grand	BIG
415	Bunoge	bàyⁿ	b a ¹ j ∼	big, large	gros, grand	BIG
417	Fulfulde	mawnu-de	m a w n u + d e	big, large	gros, grand	BIG
419	Jamsay	gàrá	ɡ a ¹ r a ⁵	big, large	gros, grand	BIG
420	Jenaama	būrōŋ	b u ³ r o ³ ŋ	big (house, tree, animal)	gros, de grande taille	BIG
421	Mombo	bâyⁿ	b a ⁵¹ j ∼	big, large	gros, grand	BIG
422	Najamba	gìndɔ́:	ɡ i ¹ n d ɔː	big, large	gros, grand	BIG
423	Nanga	dùgí	d u ¹ ɡ i ⁵	big, large	gros, grand	BIG
424	Penange	bàyⁿ	b a ¹ j ∼	big, large	gros, grand	BIG
425	Perge_Tegu	démbé-ré	d e ⁵ m b e ⁵ + r e ⁵	big, large	gros, grand	BIG
426	Songhai_Kiini	bè:rì	b eː ¹ r i ¹	big, large	gros, grand	BIG
427	Songhai_Senni	bè:rì	b eː ¹ r i ¹	big, large	gros, grand	BIG
429	Tebul_Ure	dɛ́	d ɛ ⁵	big, large	gros, grand	BIG
430	Tiranige_Diga	báy	b a ⁵ j	big, large	gros, grand	BIG
431	Togo_Kan	káŋ	k a ⁵ ŋ	big, large	gros, grand	BIG
432	Tommo_So	póó	p oː ⁵	big, large	gros, grand	BIG
433	Toro_Tegu	sɛ́w	s ɛ ⁵ w	big, large	gros, grand	BIG
435	Yanda_Dom	dìyá	d i ¹ j a ⁵	big, large	gros, grand	BIG
436	Yorno_So	dùgú	d u ¹ ɡ u ⁵	big, large	gros, grand	BIG
#
440	Bambara	kɔ̀nɔ́	k ɔ ¹ n ɔ ⁵	bird	oiseau	BIRD
441	Bangime	dɔ̄rɛ̀ɛ̀	d ɔ ³ r ɛː ¹	bird (any)	oiseau (tout)	BIRD
442	Bankan_Tey	nǐ:m	n iː ¹⁵ m	bird (any)	(tout) oiseau	BIRD
443	Ben_Tey	nì:yⁿî-m	n iː ¹ j ∼ i ⁵¹ + m	bird (any)	(tout) oiseau	BIRD
444	Bunoge	ní:bè	n iː ⁵ b e ¹	bird (any)	(tout) oiseau	BIRD
446	Fulfulde	foondu	f o o n d u	bird (any)	oiseau (tout)	BIRD
447	Jamsay	sà:jî:ⁿ	s aː ¹ dʒ ĩː ⁵¹ ∼	bird (any)	(tout) oiseau	BIRD
448	Jenaama	pùlēwⁿ	p u ¹ l e ³ w̃ ∼	bird (any)	oiseau (tout)	BIRD
449	Mombo	ìní	i ¹ n i ⁵	bird (any)	(tout) oiseau	BIRD
450	Najamba	nǐ:	n iː ¹⁵	bird (any)	(tout) oiseau	BIRD
451	Nanga	lì:gí	l iː ¹ ɡ i ⁵	bird (any)	(tout) oiseau	BIRD
452	Penange	nèjjé	n e ¹ dʒ dʒ e ⁵	bird (any)	(tout) oiseau	BIRD
453	Perge_Tegu	sàsǎy	s a ¹ s a ¹⁵ j	bird (any)	(tout) oiseau	BIRD
454	Songhai_Kiini	kírò	k i ⁵ r o ¹	bird	oiseau	BIRD
455	Songhai_Senni	kírò	k i ⁵ r o ¹	bird	oiseau	BIRD
457	Tebul_Ure	àdé	a ¹ d e ⁵	bird (any)	(tout) oiseau	BIRD
458	Tiranige_Diga	níyè	n i ⁵ j e ¹	bird (any)	(tout) oiseau	BIRD
459	Togo_Kan	sàjú	s a ¹ dʒ u ⁵	bird (any)	oiseau (tout)	BIRD
460	Tommo_So	sàdàá	s a ¹ d aː ¹⁵	bird (any)	(tout) oiseau	BIRD
462	Toro_Tegu	sǎy	s a ¹⁵ j	bird (any)	(tout) oiseau	BIRD
463	Yanda_Dom	àɲàn	a ¹ ɲ a ¹ n	bird (any)	(tout) oiseau	BIRD
464	Yorno_So	sìsǎ:	s i ¹ s aː ¹⁵	bird (any)	(tout) oiseau	BIRD
#
490	Bangime	dɛ̀ɛ̀rù	d ɛː ¹ r u ¹	bitter	amer	BITTER
491	Bankan_Tey	gàrǔ-m	ɡ a ¹ r u ¹⁵ + m	bitter (in taste)	(goût) amer	BITTER
492	Ben_Tey	gárì-m	ɡ a ⁵ r i ¹ + m	bitter (in taste)	(goût) amer	BITTER
493	Bunoge	kàr kàr-gà	k a ¹ r _ k a ¹ r + ɡ a ¹	bitter (in taste)	(goût) amer	BITTER
495	Fulfulde	haaɗu-de	h a a ɗ u + d e	bitter	amer	BITTER
497	Jamsay	jé:rù	dʒ eː ⁵ r u ¹	bitter (in taste)	(goût) amer	BITTER
498	Jenaama	kāgājī	k a ³ ɡ a ³ dʒ i ³	bitter	amer	BITTER
499	Mombo	kárá kárá kánní	k a ⁵ r a ⁵ _ k a ⁵ r a ⁵ _ k a ⁵ n n i ⁵	bitter (in taste)	(goût) amer	BITTER
500	Najamba	gàlí-yè	ɡ a ¹ l i ⁵ + j e ¹	bitter (in taste)	(goût) amer	BITTER
501	Nanga	gárî	ɡ a ⁵ r i ⁵¹	bitter (in taste)	(goût) amer	BITTER
502	Penange	kárá kárá	k a ⁵ r a ⁵ _ k a ⁵ r a ⁵	bitter (in taste)	(goût) amer	BITTER
503	Perge_Tegu	gérù	ɡ e ⁵ r u ¹	bitter (in taste)	(goût) amer	BITTER
504	Songhai_Kiini	hɔ́túrú	h ɔ ⁵ t u ⁵ r u ⁵	be bitter, hot (spicy)	ê. amer, piquant	BITTER
505	Songhai_Senni	hóttó	h o ⁵ t t o ⁵	be bitter, hot (spicy)	ê. amer, piquant	BITTER
506	Tebul_Ure	gálɛ̀:	ɡ a ⁵ l ɛː ¹	bitter (in taste)	(goût) amer	BITTER
507	Togo_Kan	kágá-rá	k a ⁵ ɡ a ⁵ + r a ⁵	bitter (in taste)	(goût) amer	BITTER
508	Tommo_So	gálá-lú	ɡ a ⁵ l a ⁵ + l u ⁵	bitter (in taste)	(goût) amer	BITTER
509	Toro_Tegu	gòlú	ɡ o ¹ l u ⁵	bitter (in taste)	(goût) amer	BITTER
510	Yanda_Dom	gàl	ɡ a ¹ l	bitter (in taste)	(goût) amer	BITTER
511	Yorno_So	gálàl	ɡ a ⁵ l a ¹ l	bitter (in taste)	(goût) amer	BITTER
#
512	Bambara	nùmúⁿ	n u ¹ m ũ ⁵ ∼	blacksmith	forgeron, toute personne appartenant à la caste des forgerons	BLACKSMITH
513	Bangime	tùwⁿɔ̀	t u ¹ w̃ ∼ ɔ ¹	blacksmith	forgeron	BLACKSMITH
514	Bankan_Tey	zɛ́mbɛ̀-m	z ɛ ⁵ m b ɛ ¹ + m	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	BLACKSMITH
515	Ben_Tey	jɛ́mbɛ̌-m	dʒ ɛ ⁵ m b ɛ ¹⁵ + m	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	BLACKSMITH
516	Bunoge	kɔ́:nɔ̀	k ɔː n ɔ ¹	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	BLACKSMITH
518	Fulfulde	baylo	b a j l o	blacksmith	forgeron	BLACKSMITH
520	Jamsay	jɛ́mɛ̀n	dʒ ɛ ⁵ m ɛ ¹ n	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	BLACKSMITH
521	Jenaama	kùɥgù	k u ¹ ɥ ɡ u ¹	blacksmith	forgeron	BLACKSMITH
522	Mombo	dɛ́mbɛ́	d ɛ ⁵ m b ɛ ⁵	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	BLACKSMITH
523	Najamba	dùbé	d u ¹ b e ⁵	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	BLACKSMITH
524	Nanga	jɛ́mbɛ̀	dʒ ɛ ⁵ m b ɛ ¹	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	BLACKSMITH
525	Penange	dɛ́mbɛ́	d ɛ ⁵ m b ɛ ⁵	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	BLACKSMITH
526	Perge_Tegu	gɛ́mbɛ̀-n	ɡ ɛ ⁵ m b ɛ ¹ + n	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	BLACKSMITH
527	Songhai_Senni	gàrgásò	ɡ a ¹ r ɡ a ⁵ s o ¹	blacksmith, member of the caste of blacksmiths and leather-workers (shoe-makers)	membre de la race des forgerons et des cordonniers	BLACKSMITH
529	Tebul_Ure	zɛ́mbɛ́	z ɛ ⁵ m b ɛ ⁵	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	BLACKSMITH
530	Tiranige_Diga	dú:	d uː ⁵	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	BLACKSMITH
531	Togo_Kan	jɛ́mɛ́	dʒ ɛ ⁵ m ɛ ⁵	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	BLACKSMITH
532	Tommo_So	jɛ́mmɛ̀-nɛ̀	dʒ ɛ ⁵ m m ɛ ¹ + n ɛ ¹	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	BLACKSMITH
533	Toro_Tegu	zɛ́mà-n	z ɛ ⁵ m a ¹ + n	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	BLACKSMITH
535	Yanda_Dom	zèmɛ́	z e ¹ m ɛ ⁵	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	BLACKSMITH
536	Yorno_So	írù-nɛ̀	i ⁵ r u ¹ + n ɛ ¹	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	BLACKSMITH
#
584	Bambara	básí	b a ⁵ s i ⁵	blood	sang	BLOOD
585	Bangime	yīyì	j i ³ j i ¹	blood	sang	BLOOD
586	Bankan_Tey	gòŋgòró	ɡ o ¹ ŋ ɡ o ¹ r o ⁵	blood	sang	BLOOD
587	Ben_Tey	gòŋgòró	ɡ o ¹ ŋ ɡ o ¹ r o ⁵	blood	sang	BLOOD
588	Bunoge	bàbà	b a ¹ b a ¹	blood	sang	BLOOD
590	Fulfulde	ʄiiʄam	ʄ i i ʄ a m	blood	sang	BLOOD
592	Jamsay	nɛ̂yⁿ	n ɛ ¹⁵ j ∼	blood	sang	BLOOD
593	Jenaama	dē	d e ³	blood	sang	BLOOD
594	Mombo	gè:ŋgé	ɡ eː ¹ ŋ ɡ e ⁵	blood	sang	BLOOD
595	Najamba	gěngé	ɡ e ¹⁵ n ɡ e ⁵	blood	sang	BLOOD
596	Nanga	gòndùgó	ɡ o ¹ n d u ¹ ɡ o ⁵	blood	sang	BLOOD
597	Penange	bàgà	b a ¹ ɡ a ¹	blood	sang	BLOOD
598	Perge_Tegu	nɛ̂m	n ɛ ¹⁵ m	blood	sang	BLOOD
599	Songhai_Senni	kúró	k u ⁵ r o ⁵	blood	sang	BLOOD
600	Songhai_Kiini	kúrí	k u ⁵ r i ⁵	blood	sang	BLOOD
602	Tebul_Ure	jènjé	dʒ e ¹ n dʒ e ⁵	blood	sang	BLOOD
603	Tiranige_Diga	jé:ŋgé	dʒ eː ⁵ ŋ ɡ e ⁵	blood	sang	BLOOD
604	Togo_Kan	nɛ́	n ɛ ⁵	blood	sang	BLOOD
605	Tommo_So	ìlìyé	i ¹ l i ¹ j e ⁵	blood	sang	BLOOD
606	Toro_Tegu	néŋ	n e ⁵ ŋ	blood	sang	BLOOD
607	Yanda_Dom	jènjù	dʒ e ¹ n dʒ u ¹	blood	sang	BLOOD
609	Yorno_So	ìllî:	i ¹ l l iː ⁵¹	blood	sang	BLOOD
#
652	Bangime	nɔ́ɔ́-ndɛ́	n ɔː ⁵ + n d ɛ ⁵	body	corps	BODY
653	Bankan_Tey	jèsù-gùsú	dʒ e ¹ s u ¹ + ɡ u ¹ s u ⁵	body	corps	BODY
654	Ben_Tey	gèsú	ɡ e ¹ s u ⁵	body	corps	BODY
655	Bunoge	wénámà	w e ⁵ n a ⁵ m a ¹	body	corps	BODY
657	Fulfulde	terɗe	t e r ɗ e	body	corps	BODY
658	Jamsay	jèjú	dʒ e ¹ dʒ u ⁵	body	corps	BODY
659	Jenaama	tùⁿ	t ũ ¹ ∼	body	corps	BODY
660	Mombo	wójì	w o ⁵ dʒ i ¹	body	corps	BODY
661	Najamba	gòjí-ŋgé	ɡ o ¹ dʒ i ⁵ + ŋ ɡ e ⁵	body	corps	BODY
662	Nanga	gèsí	ɡ e ¹ s i ⁵	body	corps	BODY
663	Penange	wènàmà	w e ¹ n a ¹ m a ¹	body	corps	BODY
664	Perge_Tegu	gèsú	ɡ e ¹ s u ⁵	body	corps	BODY
665	Songhai_Kiini	gá:	ɡ aː ⁵	body	corps	BODY
666	Songhai_Senni	gá:	ɡ aː ⁵	body	corps	BODY
667	Tebul_Ure	gòdù-gó	ɡ o ¹ d u ¹ + ɡ o ⁵	body	corps	BODY
668	Tiranige_Diga	gó:ⁿ	ɡ õː ⁵ ∼	body	corps	BODY
669	Togo_Kan	gìyé	ɡ i ¹ j e ⁵	body	corps	BODY
670	Tommo_So	gòdú	ɡ o ¹ d u ⁵	body	corps	BODY
671	Toro_Tegu	jèsù gùsú	dʒ e ¹ s u ¹ _ ɡ u ¹ s u ⁵	body	corps	BODY
672	Yanda_Dom	gòzù	ɡ o ¹ z u ¹	body	corps	BODY
673	Yorno_So	gòjú	ɡ o ¹ dʒ u ⁵	body	corps	BODY
#
678	Bambara	kóló kúrú	k o ⁵ l o ⁵ _ k u ⁵ r u ⁵	bone	os	BONE
679	Bangime	nɔ̀rɛ̀	n ɔ ¹ r ɛ ¹	bone	os	BONE
680	Bankan_Tey	kìrⁿěy	k i ¹ r̃ ∼ e ¹⁵ j	bone	os	BONE
681	Ben_Tey	cìrⁿɛ̌yⁿ	tʃ i ¹ r̃ ∼ ɛ ¹⁵ j ∼	bone	os	BONE
682	Bunoge	gá:yè	ɡ aː ⁵ j e ¹	bone	os	BONE
684	Fulfulde	gi'al	ɡ i ʔⁿ a l	bone	os	BONE
686	Jamsay	cìrⁿé	tʃ i ¹ r̃ ∼ e ⁵	bone	os	BONE
687	Jenaama	kúwⁿɔ̄	k u ⁵ w̃ ∼ ɔ ³	bone	os	BONE
688	Mombo	gà:wⁿě:	ɡ aː ¹ w̃ ∼ eː ¹⁵	bone	os	BONE
689	Najamba	kìná-ŋgó	k i ¹ n a ⁵ + ŋ ɡ o ⁵	bone	os	BONE
690	Nanga	kìrⁿá	k i ¹ r̃ ∼ a ⁵	bone	os	BONE
691	Penange	gɔ̀:gɛ̀	ɡ ɔː ¹ ɡ ɛ ¹	bone	os	BONE
692	Perge_Tegu	kìrⁿé	k i ¹ r̃ ∼ e ⁵	bone	os	BONE
693	Songhai_Kiini	bìrí	b i ¹ r i ⁵	bone	os	BONE
694	Songhai_Senni	bìrò	b i ¹ r o ¹	bone	os	BONE
696	Tebul_Ure	cìnǎ:	tʃ i ¹ n aː ¹⁵	bone	os	BONE
697	Tiranige_Diga	kíná	k i ⁵ n a ⁵	bone	os	BONE
698	Togo_Kan	kìrⁿí	k i ¹ r̃ ∼ i ⁵	bone	os	BONE
699	Tommo_So	kìyé	k i ¹ j e ⁵	bone	os	BONE
700	Toro_Tegu	cìrá	tʃ i ¹ r a ⁵	bone	os	BONE
701	Yanda_Dom	kìrⁿà	k i ¹ r̃ ∼ a ¹	bone	os	BONE
702	Yorno_So	kǐ:	k iː ¹⁵	bone	os	BONE
#
725	Bambara	dàràká	d a ¹ r a ¹ k a ⁵	breakfast	petit déjeuner	BREAKFAST
726	Bangime	táy kòy	t a ⁵ j _ k o ¹ j	breakfast	petit déjeuner	BREAKFAST
727	Bankan_Tey	kɔ̀:jɛ̀ gómbò	k ɔː ¹ dʒ ɛ ¹ _ ɡ o ⁵ m b o ¹	breakfast	petit déjeuner	BREAKFAST
728	Ben_Tey	ɔ̀mɔ̀ ɲɛ̌yⁿ	ɔ ¹ m ɔ ¹ _ ɲ ɛ ¹⁵ j ∼	breakfast	petit déjeuner	BREAKFAST
729	Fulfulde	pummaari	p u m m a a r i	breakfast	petit déjeuner	BREAKFAST
731	Jamsay	kɔ́:jɔ̀	k ɔː dʒ ɔ ¹	breakfast	petit déjeuner	BREAKFAST
732	Mombo	tájú gó:jì	t a ⁵ dʒ u ⁵ _ ɡ oː ⁵ dʒ i ¹	breakfast	petit déjeuner	BREAKFAST
733	Najamba	ègà tábù:	e ¹ ɡ a ¹ _ t a ⁵ b uː ¹	breakfast	petit déjeuner	BREAKFAST
734	Nanga	kɔ̀rⁿɔ̀ŋɔ̀yⁿ dàrgá	k ɔ ¹ r̃ ∼ ɔ ¹ ŋ ɔ ¹ j ∼ _ d a ¹ r ɡ a ⁵	breakfast	petit déjeuner	BREAKFAST
735	Penange	tájí kó:jôl	t a ⁵ dʒ i ⁵ _ k oː ⁵ dʒ o ⁵¹ l	breakfast	petit déjeuner	BREAKFAST
736	Perge_Tegu	kó:jò	k oː ⁵ dʒ o ¹	breakfast	petit déjeuner	BREAKFAST
737	Songhai_Senni	fúmmá:rî	f u ⁵ m m aː ⁵ r i ⁵¹	breakfast	petit déjeuner	BREAKFAST
738	Songhai_Kiini	kɔ́:jɛ́ kǎ:	k ɔː dʒ ɛ ⁵ _ k aː ¹⁵	eat breakfast	prendre le petit déjeune	BREAKFAST
740	Tebul_Ure	dàràká	d a ¹ r a ¹ k a ⁵	breakfast	petit déjeuner	BREAKFAST
741	Tiranige_Diga	dàràgá	d a ¹ r a ¹ ɡ a ⁵	breakfast	petit déjeuner	BREAKFAST
742	Togo_Kan	à:gà-ɲǎ:	aː ¹ ɡ a ¹ + ɲ aː ¹⁵	breakfast	petit déjeuner	BREAKFAST
743	Tommo_So	àgà tàbú	a ¹ ɡ a ¹ _ t a ¹ b u ⁵	breakfast	petit déjeuner	BREAKFAST
744	Toro_Tegu	kàtú	k a ¹ t u ⁵	breakfast	petit déjeuner	BREAKFAST
745	Yanda_Dom	tájùgòl	t a ⁵ dʒ u ¹ ɡ o ¹ l	breakfast	petit déjeuner	BREAKFAST
746	Yorno_So	dàràgá	d a ¹ r a ¹ ɡ a ⁵	breakfast	petit déjeuner	BREAKFAST
#
770	Bambara	níná kílí	n i ⁵ n a ⁵ _ k i ⁵ l i ⁵	breathe	respirer	BREATHE
771	Bangime	nììrù	n iː ¹ r u ¹	breathe	respirer	BREATHE
772	Bankan_Tey	sùmɔ́ súmɔ́	s u ¹ m ɔ ⁵ _ s u ⁵ m ɔ ⁵	breathe	respirer	BREATHE
773	Ben_Tey	sǔ:ⁿ súⁿ	s ũː ¹⁵ ∼ _ s ũ ⁵ ∼	breathe	respirer	BREATHE
774	Bunoge	sìgɔ̀ sígɛ̀	s i ¹ ɡ ɔ ¹ _ s i ⁵ ɡ ɛ ¹	breathe	respirer	BREATHE
775	Fulfulde	foofu-de	f o o f u + d e	breathe	respirer	BREATHE
777	Jamsay	yîn yìné	j i ⁵¹ n _ j i ¹ n e ⁵	breathe	respirer	BREATHE
778	Mombo	nèndèlé néndélè	n e ¹ n d e ¹ l e ⁵ _ n e ⁵ n d e ⁵ l e ¹	breathe	respirer	BREATHE
779	Najamba	sùnjú súnjí	s u ¹ n dʒ u ⁵ _ s u ⁵ n dʒ i ⁵	breathe	respirer	BREATHE
780	Nanga	sùmó súmó	s u ¹ m o ⁵ _ s u ⁵ m o ⁵	breathe	respirer	BREATHE
781	Penange	nèndìl néndílè	n e ¹ n d i ¹ l _ n e ⁵ n d i ⁵ l e ¹	breathe	respirer	BREATHE
782	Perge_Tegu	sùwⁿɔ́ súwⁿó	s u ¹ w̃ ∼ ɔ ⁵ _ s u ⁵ w̃ ∼ o ⁵	breathe	respirer	BREATHE
783	Songhai_Kiini	hínsám	h i ⁵ n s a ⁵ m	breathe; rest, relax	respirer; se reposer	BREATHE
784	Songhai_Senni	húnánzám	h u ⁵ n a ⁵ n z a ⁵ m	breathe; relax, take a rest	respirer; se reposer	BREATHE
786	Tebul_Ure	nindùgó nìndí	n i n d u ¹ ɡ o ⁵ _ n i ¹ n d i ⁵	breathe	respirer	BREATHE
787	Tiranige_Diga	súnjú súnjó	s u ⁵ n dʒ u ⁵ _ s u ⁵ n dʒ o ⁵	breathe	respirer	BREATHE
788	Togo_Kan	ɲíní ɲìné	ɲ i ⁵ n i ⁵ _ ɲ i ¹ n e ⁵	breathe	respirer	BREATHE
789	Tommo_So	nínnú nínnɛ́	n i ⁵ n n u ⁵ _ n i ⁵ n n ɛ ⁵	breathe	respirer	BREATHE
790	Toro_Tegu	húmsú	h u ⁵ m s u ⁵	breathe	respirer	BREATHE
791	Yanda_Dom	nìndùgù nìndúgó	n i ¹ n d u ¹ ɡ u ¹ _ n i ¹ n d u ⁵ ɡ o ⁵	breathe	respirer	BREATHE
792	Yorno_So	nínù nínɛ́	n i ⁵ n u ¹ _ n i ⁵ n ɛ ⁵	breathe	respirer	BREATHE
#
796	Bambara	fúráláⁿ	f u ⁵ r a ⁵ l ã ⁵ ∼	broom	balai	BROOM
797	Bangime	ɡíyɛ́rⁿɛ̀	ɡ i ⁵ j ɛ ⁵ r̃ ∼ ɛ ¹	broom	balai	BROOM
798	Bankan_Tey	ùsìrⁿî:	u ¹ s i ¹ r̃ ∼ iː ⁵¹	broom	balai	BROOM
799	Ben_Tey	ùsùnî:	u ¹ s u ¹ n iː ⁵¹	broom	balai	BROOM
800	Bunoge	ɲéníŋgà	ɲ e ⁵ n i ⁵ ŋ ɡ a ¹	broom	balai	BROOM
802	Fulfulde	buuw-irgal	b u u w + i r ɡ a l	broom	balai	BROOM
804	Jamsay	sá:má	s aː ⁵ m a ⁵	broom	balai	BROOM
805	Jenaama	sāⁿgòlō	s a ³ ∼ ɡ o ¹ l o ³	broom	balai	BROOM
806	Mombo	gèní	ɡ e ¹ n i ⁵	broom	balai	BROOM
807	Najamba	ǹjùlû:	n ¹ dʒ u ¹ l uː ⁵¹	broom	balai	BROOM
808	Nanga	ùsìrî	u ¹ s i ¹ r i ⁵¹	broom	balai	BROOM
809	Penange	gè:ní	ɡ eː ¹ n i ⁵	broom	balai	BROOM
810	Perge_Tegu	gè:rú	ɡ eː ¹ r u ⁵	broom	balai	BROOM
811	Songhai_Senni	àdá:zà:	a ¹ d aː ⁵ z aː ¹	bunch of thorny branches tied together (used for sweeping)	faisceau de branches épineuses attachées (utilisé pour balayer)	BROOM
812	Songhai_Kiini	fìsâwà:	f i ¹ s a ⁵¹ w aː ¹	broom	balai	BROOM
813	Tebul_Ure	ìdìlú-ŋgò	i ¹ d i ¹ l u ⁵ + ŋ ɡ o ¹	broom	balai	BROOM
814	Tiranige_Diga	íjílí	i ⁵ dʒ i ⁵ l i ⁵	broom	balai	BROOM
815	Togo_Kan	sɔ́mú-rⁿú	s ɔ ⁵ m u ⁵ + r̃ ∼ u ⁵	broom	balai	BROOM
816	Tommo_So	jòòlú	dʒ oː ¹ l u ⁵	broom	balai	BROOM
817	Toro_Tegu	zètú	z e ¹ t u ⁵	broom	balai	BROOM
818	Yanda_Dom	èzìl	e ¹ z i ¹ l	broom	balai	BROOM
819	Yorno_So	jòbûl	dʒ o ¹ b u ⁵¹ l	broom	balai	BROOM
#
868	Bangime	pē-rò	p e ³ + r o ¹	put down; bury (corpse)	déposer; enterrer (cadavre)	BURY
869	Bankan_Tey	bèsí	b e ¹ s i ⁵	bury (sb)	enterrer (qn)	BURY
870	Ben_Tey	bɛ̀sí	b ɛ ¹ s i ⁵	bury (sb)	enterrer (qn)	BURY
871	Bunoge	díŋgè	d i ⁵ ŋ ɡ e ¹	bury (sb)	enterrer (qn)	BURY
873	Fulfulde	iru-de	i r u + d e	bury (sb)	enterrer (qn)	BURY
875	Jamsay	bèjé	b e ¹ dʒ e ⁵	bury (sb)	enterrer (qn)	BURY
876	Mombo	díŋgé	d i ⁵ ŋ ɡ e ⁵	bury (sb)	enterrer (qn)	BURY
877	Najamba	bèjí	b e ¹ dʒ i ⁵	bury (sb)	enterrer (qn)	BURY
878	Nanga	bɛ̀sí	b ɛ ¹ s i ⁵	bury (sb)	enterrer (qn)	BURY
879	Penange	díŋgé	d i ⁵ ŋ ɡ e ⁵	bury (sb)	enterrer (qn)	BURY
880	Perge_Tegu	bìyⁿɛ́	b i ¹ j ∼ ɛ ⁵	bury (sb)	enterrer (qn)	BURY
881	Songhai_Kiini	fí:	f iː ⁵	bury	enterrer	BURY
882	Songhai_Senni	fí:jí	f iː ⁵ dʒ i ⁵	bury	enterrer	BURY
884	Tebul_Ure	cɛ́ndí	tʃ ɛ ⁵ n d i ⁵	bury (sb)	enterrer (qn)	BURY
885	Tiranige_Diga	béjó	b e ⁵ dʒ o ⁵	bury (sb)	enterrer (qn)	BURY
886	Togo_Kan	bìyɛ́	b i ¹ j ɛ ⁵	bury (sb)	enterrer (qn)	BURY
887	Tommo_So	bòdó	b o ¹ d o ⁵	bury (sb)	enterrer (qn)	BURY
888	Toro_Tegu	bǐw	b i ¹⁵ w	bury (sb)	enterrer (qn)	BURY
889	Yanda_Dom	bèzé	b e ¹ z e ⁵	bury (sb)	enterrer (qn)	BURY
890	Yorno_So	bòjó	b o ¹ dʒ o ⁵	bury (sb)	enterrer (qn)	BURY
#
895	Bambara	sà̰	s a ¹ ∼	buy	acheter	BUY
896	Bangime	ɥàà-rà	ɥ aː ¹ + r a ¹	buy	acheter	BUY
897	Bankan_Tey	ɛ́wɛ́	ɛ ⁵ w ɛ ⁵	buy	acheter	BUY
898	Ben_Tey	ɛ́wɛ́	ɛ ⁵ w ɛ ⁵	buy, purchase	acheter	BUY
899	Bunoge	sɔ́:wɛ̀	s ɔː w ɛ ¹	buy, purchase	acheter	BUY
900	Fulfulde	soodu-de	s o o d u + d e	buy	acheter	BUY
901	Jamsay	ɛ́wɛ́	ɛ ⁵ w ɛ ⁵	buy	acheter	BUY
902	Jenaama	sàwⁿ	s a ¹ w̃ ∼	buy	acheter	BUY
903	Mombo	swɛ́:	s w ɛː ⁵	buy, purchase	acheter	BUY
