# Wordlist

# DATA
ID	DOCULECT	IPA	TOKENS	ENGLISH	FRENCH	CONCEPT	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	SCAID	LEXSTATID
124	Nanga	ɛ̀rɛ̀ kɛ̀ndɛ̂	ɛ ¹ r ɛ ¹ _ k ɛ ¹ n d ɛ ¹⁵	armpit, underarm (where infant is grabbed)	aisselle (où on prend un enfant)	ARMPIT	7 8 5 7 8 9 1 7 8 4 1 7 8	XTBYT_AXTMBYT	E6RE6_KE6NTE2	11	11.E.V 11.6.T 11.R.C 11.E.V 11.6.T 11._._ 11.K.C 11.E.V 11.6.T 11.N.c 11.T.C 11.E.V 11.2.T	3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	60	34
125	Penange	kàrà kàrà	k a ¹ r a ¹ _ k a ¹ r a ¹	armpit, underarm (where infant is grabbed)	aisselle (où on prend un enfant)	ARMPIT	1 7 8 5 7 8 9 1 7 8 5 7 8	AXTBYT_AXTBYT	KA6RA6_KA6RA6	12	12.K.C 12.A.V 12.6.T 12.R.C 12.A.V 12.6.T 12._._ 12.K.C 12.A.V 12.6.T 12.R.C 12.A.V 12.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	65	36
126	Perge_Tegu	kà kàrá	k a ¹ _ k a ¹ r a ⁵	armpit, underarm (where infant is grabbed)	aisselle (où on prend un enfant)	ARMPIT	1 7 8 9 1 7 8 5 7 8	AXT_AXTBYT	KA6_KA6RA6	13	13.K.C 13.A.V 13.6.T 13._._ 13.K.C 13.A.V 13.6.T 13.R.C 13.A.V 13.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	65	36
127	Songhai_Kiini	fátò	f a ⁵ t o ¹	armpit; wing	aisselle; aile	ARMPIT	3 7 8 1 7 8	AXTBYT	BA6TU6	14	14.B.C 14.A.V 14.6.T 14.T.C 14.U.V 14.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	70	38
128	Songhai_Senni	fàtò	f a ¹ t o ¹	armpit; wing	aisselle; aile	ARMPIT	3 7 8 1 7 8	AXTBYT	BA6TU6	15	15.B.C 15.A.V 15.6.T 15.T.C 15.U.V 15.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	70	38
129	Tebul_Ure	kà kàrá	k a ¹ _ k a ¹ r a ⁵	armpit (where baby is picked up)	aisselle (où on prend un bébé)	ARMPIT	1 7 8 9 1 7 8 5 7 8	AXT_AXTBYT	KA6_KA6RA6	16	16.K.C 16.A.V 16.6.T 16._._ 16.K.C 16.A.V 16.6.T 16.R.C 16.A.V 16.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	65	36
130	Tiranige_Diga	kàrà kàrà	k a ¹ r a ¹ _ k a ¹ r a ¹	armpit, underarm (where infant is grabbed)	aisselle (où on prend un enfant)	ARMPIT	1 7 8 5 7 8 9 1 7 8 5 7 8	AXTBYT_AXTBYT	KA6RA6_KA6RA6	17	17.K.C 17.A.V 17.6.T 17.R.C 17.A.V 17.6.T 17._._ 17.K.C 17.A.V 17.6.T 17.R.C 17.A.V 17.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	65	36
131	Togo_Kan	kà kàrá	k a ¹ _ k a ¹ r a ⁵	armpit, underarm (where infant is grabbed)	aisselle (où on prend un enfant)	ARMPIT	1 7 8 9 1 7 8 5 7 8	AXT_AXTBYT	KA6_KA6RA6	18	18.K.C 18.A.V 18.6.T 18._._ 18.K.C 18.A.V 18.6.T 18.R.C 18.A.V 18.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	65	36
132	Tommo_So	ká kárú	k a ⁵ _ k a ⁵ r u ⁵	armpit, underarm (where infant is grabbed)	aisselle (où on prend un enfant)	ARMPIT	1 7 8 9 1 7 8 5 7 8	AXT_AXTBYT	KA6_KA6RY6	19	19.K.C 19.A.V 19.6.T 19._._ 19.K.C 19.A.V 19.6.T 19.R.C 19.Y.V 19.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	1	65	36
133	Toro_Tegu	ìr kílá	i ¹ r _ k i ⁵ l a ⁵	armpit, underarm (where infant is grabbed)	aisselle (où on prend un enfant)	ARMPIT	7 8 5 9 1 7 8 5 7 8	XTN_AXTBYT	I6R_KI6LA6	20	20.I.V 20.6.T 20.R.c 20._._ 20.K.C 20.I.V 20.6.T 20.L.C 20.A.V 20.6.T	3.0 1.0 0.5 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	60	34
134	Yanda_Dom	kà gádà	k a ¹ _ ɡ a ⁵ d a ¹	armpit, underarm (where infant is grabbed)	aisselle (où on prend un enfant)	ARMPIT	1 7 8 9 1 7 8 1 7 8	AXT_AXTBYT	KA6_KA6TA6	21	21.K.C 21.A.V 21.6.T 21._._ 21.K.C 21.A.V 21.6.T 21.T.C 21.A.V 21.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	1	65	36
135	Yorno_So	kí kárú	k i ⁵ _ k a ⁵ r u ⁵	armpit, underarm (where infant is grabbed)	aisselle (où on prend un enfant)	ARMPIT	1 7 8 9 1 7 8 5 7 8	AXT_AXTBYT	KI6_KA6RY6	22	22.K.C 22.I.V 22.6.T 22._._ 22.K.C 22.A.V 22.6.T 22.R.C 22.Y.V 22.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	65	36
#
139	Bangime	twàà-rà	t w aː ¹ + r a ¹	arrive	arriver	ARRIVE	1 6 7 8 9 5 7 8	ACXT_AXT	TWA6_RA6	2	2.T.C 2.W.C 2.A.V 2.6.T 2._._ 2.R.C 2.A.V 2.6.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	0	71	39
140	Bankan_Tey	dɔ́	d ɔ ⁵	arrive at, reach	arriver à, atteindre	ARRIVE	1 7 8	AXT	TU6	3	3.T.C 3.U.V 3.6.T	1.6 3.0 1.0	1	72	40
141	Ben_Tey	dɔ̌	d ɔ ¹⁵	arrive at, reach	arriver à, atteindre	ARRIVE	1 7 8	AXT	TU2	4	4.T.C 4.U.V 4.2.T	1.6 3.0 1.0	0	72	40
142	Bunoge	dín-nɛ̀	d i ⁵ n + n ɛ ¹	arrive at, reach	arriver à, atteindre	ARRIVE	1 7 8 4 9 4 7 8	AXTN_AXT	TI6N_NE6	5	5.T.C 5.I.V 5.6.T 5.N.c 5._._ 5.N.C 5.E.V 5.6.T	1.6 3.0 1.0 0.5 0.0 1.6 3.0 1.0	0	74	41
143	Fulfulde	yottaa-de	j o t t a a + d e	arrive	arriver	ARRIVE	6 7 1 1 7 7 9 1 7	AXMBYZ_AX	JUTTAA_TE	6	6.J.C 6.U.V 6.T.c 6.T.C 6.A.V 6.A.V 6._._ 6.T.C 6.E.V	2.0 1.5 1.1 1.75 1.3 0.8 0.0 2.0 1.5	0	75	42
145	Jamsay	dɔ̌:	d ɔː ¹⁵	arrive at, reach	arriver à, atteindre	ARRIVE	1 7 8	AXT	TU2	7	7.T.C 7.U.V 7.2.T	1.6 3.0 1.0	0	72	40
146	Jenaama	kìyɛ̀wⁿ	k i ¹ j ɛ ¹ w̃ ∼	arrive	arriver	ARRIVE	1 7 8 6 7 8 6 4	AXTBYTLN	KI6JE6W9	8	8.K.C 8.I.V 8.6.T 8.J.C 8.E.V 8.6.T 8.W.c 8.9.c	1.6 3.0 1.0 1.3 3.0 1.0 1.1 0.5	0	77	43
147	Mombo	dín-yɛ̂:	d i ⁵ n + j ɛː ⁵¹	arrive at, reach	arriver à, atteindre	ARRIVE	1 7 8 4 9 6 7 8	AXTN_AXT	TI6N_JE3	9	9.T.C 9.I.V 9.6.T 9.N.c 9._._ 9.J.C 9.E.V 9.3.T	1.6 3.0 1.0 0.5 0.0 1.6 3.0 1.0	0	74	41
148	Najamba	dw-ɛ̂:	d w + ɛː ⁵¹	arrive at, reach	arriver à, atteindre	ARRIVE	1 6 9 7 8	AC_XT	TW_E3	10	10.T.C 10.W.C 10._._ 10.E.V 10.3.T	1.6 1.2 0.0 3.0 1.0	0	79	44
149	Nanga	dɔ̌:	d ɔː ¹⁵	arrive at, reach	arriver à, atteindre	ARRIVE	1 7 8	AXT	TU2	11	11.T.C 11.U.V 11.2.T	1.6 3.0 1.0	0	72	40
150	Penange	túb-yɛ̀	t u ⁵ b + j ɛ ¹	arrive at, reach	arriver à, atteindre	ARRIVE	1 7 8 1 9 6 7 8	AXTN_AXT	TY6P_JE6	12	12.T.C 12.Y.V 12.6.T 12.P.c 12._._ 12.J.C 12.E.V 12.6.T	1.6 3.0 1.0 0.5 0.0 1.6 3.0 1.0	0	74	45
151	Perge_Tegu	dɔ̌:	d ɔː ¹⁵	arrive at, reach	arriver à, atteindre	ARRIVE	1 7 8	AXT	TU2	13	13.T.C 13.U.V 13.2.T	1.6 3.0 1.0	0	72	40
152	Songhai_Kiini	tɔ́:	t ɔː	arrive	arriver Caus tó:-y-éyndí 2, VO also tó:-ndù ­ex: kòyrà gá bò .tó: the next village coming up (on a trip)	ARRIVE	1 7	AX	TU	14	14.T.C 14.U.V	2.0 1.5	0	72	40
153	Songhai_Senni	tó:	t oː ⁵	arrive	arriver	ARRIVE	1 7 8	AXT	TU6	15	15.T.C 15.U.V 15.6.T	1.6 3.0 1.0	0	72	40
154	Tebul_Ure	dɔ̌	d ɔ ¹⁵	arrive at, reach	arriver à, atteindre	ARRIVE	1 7 8	AXT	TU2	16	16.T.C 16.U.V 16.2.T	1.6 3.0 1.0	0	72	40
155	Tiranige_Diga	áyó	a ⁵ j o ⁵	arrive at, reach	arriver à, atteindre	ARRIVE	7 8 6 7 8	XTBYT	A6JU6	17	17.A.V 17.6.T 17.J.C 17.U.V 17.6.T	3.0 1.0 1.3 3.0 1.0	0	77	46
156	Togo_Kan	dɔ̌:	d ɔː ¹⁵	arrive at, reach	arriver à, atteindre	ARRIVE	1 7 8	AXT	TU2	18	18.T.C 18.U.V 18.2.T	1.6 3.0 1.0	0	72	40
157	Tommo_So	dɔ̀ɔ́	d ɔː ¹⁵	arrive at, reach	arriver à, atteindre	ARRIVE	1 7 8	AXT	TU2	19	19.T.C 19.U.V 19.2.T	1.6 3.0 1.0	0	72	40
158	Toro_Tegu	dɔ́	d ɔ ⁵	arrive at, reach	arriver à, atteindre	ARRIVE	1 7 8	AXT	TU6	20	20.T.C 20.U.V 20.6.T	1.6 3.0 1.0	1	72	40
160	Yanda_Dom	dɔ́	d ɔ ⁵	arrive at, reach	arriver à, atteindre	ARRIVE	1 7 8	AXT	TU6	21	21.T.C 21.U.V 21.6.T	1.6 3.0 1.0	0	72	40
161	Yorno_So	dɔ̌:	d ɔː ¹⁵	arrive at, reach	arriver à, atteindre	ARRIVE	1 7 8	AXT	TU2	22	22.T.C 22.U.V 22.2.T	1.6 3.0 1.0	0	72	40
#
165	Bangime	tùɥɛ̀	t u ¹ ɥ ɛ ¹	ashes	cendre	ASH	1 7 8 6 7 8	AXTBYT	TY6JE6	2	2.T.C 2.Y.V 2.6.T 2.J.C 2.E.V 2.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	80	47
166	Bankan_Tey	dɔ̀yⁿ ɔ̌yⁿ	d ɔ ¹ j ∼ _ ɔ ¹⁵ j ∼	ashes	cendre(s); couleur cendre, gris	ASH	1 7 8 6 4 9 7 8 6 4	AXTLN_XTLN	TU6J9_U2J9	3	3.T.C 3.U.V 3.6.T 3.J.c 3.9.c 3._._ 3.U.V 3.2.T 3.J.c 3.9.c	1.6 3.0 1.0 1.1 0.5 0.0 3.0 1.0 1.1 0.5	0	81	48
167	Ben_Tey	dɔ̀yⁿ ɔ̌yⁿ	d ɔ ¹ j ∼ _ ɔ ¹⁵ j ∼	ashes	cendre	ASH	1 7 8 6 4 9 7 8 6 4	AXTLN_XTLN	TU6J9_U2J9	4	4.T.C 4.U.V 4.6.T 4.J.c 4.9.c 4._._ 4.U.V 4.2.T 4.J.c 4.9.c	1.6 3.0 1.0 1.1 0.5 0.0 3.0 1.0 1.1 0.5	0	81	48
168	Bunoge	díwɔ̀	d i ⁵ w ɔ ¹	ashes	cendre	ASH	1 7 8 6 7 8	AXTBYT	TI6WU6	5	5.T.C 5.I.V 5.6.T 5.W.C 5.U.V 5.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	80	47
171	Jamsay	dɔ̀yⁿɔ́	d ɔ ¹ j ∼ ɔ ⁵	ashes	cendre(s); couleur cendre, gris	ASH	1 7 8 6 4 7 8	AXTMBYT	TU6J9U6	7	7.T.C 7.U.V 7.6.T 7.J.c 7.9.C 7.U.V 7.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	80	49
172	Jenaama	síbō	s i ⁵ b o ³	ashes	cendre	ASH	3 7 8 1 7 8	AXTBYT	SI6PU6	8	8.S.C 8.I.V 8.6.T 8.P.C 8.U.V 8.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	85	50
173	Mombo	dwɛ̂:	d w ɛː ⁵¹	ashes	cendre(s); couleur cendre, gris	ASH	1 6 7 8	ACXT	TWE3	9	9.T.C 9.W.C 9.E.V 9.3.T	1.6 1.2 3.0 1.0	0	86	51
174	Najamba	dɔ̀dɛ̌:-ŋgó	d ɔ ¹ d ɛː ¹⁵ + ŋ ɡ o ⁵	ashes	cendre	ASH	1 7 8 1 7 8 9 4 1 7 8	AXTBYT_ACYT	TU6TE2_NKU6	10	10.T.C 10.U.V 10.6.T 10.T.C 10.E.V 10.2.T 10._._ 10.N.C 10.K.C 10.U.V 10.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	87	52
175	Nanga	dùyá	d u ¹ j a ⁵	ashes	cendre	ASH	1 7 8 6 7 8	AXTBYT	TY6JA6	11	11.T.C 11.Y.V 11.6.T 11.J.C 11.A.V 11.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	80	47
176	Penange	dwɛ̀:	d w ɛː ¹	ashes	cendre	ASH	1 6 7 8	ACXT	TWE6	12	12.T.C 12.W.C 12.E.V 12.6.T	1.6 1.2 3.0 1.0	0	86	51
177	Perge_Tegu	dɔ̀yⁿɔ́	d ɔ ¹ j ∼ ɔ ⁵	ashes	cendre	ASH	1 7 8 6 4 7 8	AXTMBYT	TU6J9U6	13	13.T.C 13.U.V 13.6.T 13.J.c 13.9.C 13.U.V 13.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	80	49
178	Songhai_Kiini	bó:sú	b oː ⁵ s u ⁵	ashes	cendre(s); couleur cendre, gris	ASH	1 7 8 3 7 8	AXTBYT	PU6SY6	14	14.P.C 14.U.V 14.6.T 14.S.C 14.Y.V 14.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	91	53
179	Songhai_Senni	bó:só	b oː ⁵ s o ⁵	ashes	cendre(s); couleur cendre, gris	ASH	1 7 8 3 7 8	AXTBYT	PU6SU6	15	15.P.C 15.U.V 15.6.T 15.S.C 15.U.V 15.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	91	53
180	Tebul_Ure	dɔ̀ɛ́	d ɔ ¹ ɛ ⁵	ashes	cendre	ASH	1 7 8 7 8	AXTYT	TU6E6	16	16.T.C 16.U.V 16.6.T 16.E.V 16.6.T	1.6 3.0 1.0 3.0 1.0	0	80	49
181	Tiranige_Diga	dwɛ́:	d w ɛː ⁵	ashes	cendre	ASH	1 6 7 8	ACXT	TWE6	17	17.T.C 17.W.C 17.E.V 17.6.T	1.6 1.2 3.0 1.0	0	86	51
182	Togo_Kan	dɔ̀yⁿɛ́	d ɔ ¹ j ∼ ɛ ⁵	ashes	cendre	ASH	1 7 8 6 4 7 8	AXTMBYT	TU6J9E6	18	18.T.C 18.U.V 18.6.T 18.J.c 18.9.C 18.E.V 18.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	80	49
183	Tommo_So	úndɔ́	u ⁵ n d ɔ ⁵	ashes	cendre	ASH	7 8 4 1 7 8	XTMBYT	Y6NTU6	19	19.Y.V 19.6.T 19.N.c 19.T.C 19.U.V 19.6.T	3.0 1.0 1.1 1.3 3.0 1.0	0	96	54
184	Toro_Tegu	dòwⁿ òsú	d o ¹ w̃ ∼ _ o ¹ s u ⁵	ashes	cendre	ASH	1 7 8 6 4 9 7 8 3 7 8	AXTLN_XTBYT	TU6W9_U6SY6	20	20.T.C 20.U.V 20.6.T 20.W.c 20.9.c 20._._ 20.U.V 20.6.T 20.S.C 20.Y.V 20.6.T	1.6 3.0 1.0 1.1 0.5 0.0 3.0 1.0 1.3 3.0 1.0	0	97	55
186	Yanda_Dom	dɔ̀yⁿɛ̀	d ɔ ¹ j ∼ ɛ ¹	ashes	cendre	ASH	1 7 8 6 4 7 8	AXTMBYT	TU6J9E6	21	21.T.C 21.U.V 21.6.T 21.J.c 21.9.C 21.E.V 21.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	80	49
187	Yorno_So	únɔ̀	u ⁵ n ɔ ¹	ashes	cendre	ASH	7 8 4 7 8	XTBYT	Y6NU6	22	22.Y.V 22.6.T 22.N.C 22.U.V 22.6.T	3.0 1.0 1.3 3.0 1.0	0	96	54
#
191	Bangime	ɡīìⁿ	ɡ ĩː ³¹ ∼	back (body)	dos	BACK	1 7 8 4	AXTN	KI39	2	2.K.C 2.I.V 2.3.T 2.9.c	1.6 3.0 1.0 0.5	0	98	56
192	Bankan_Tey	tùndú	t u ¹ n d u ⁵	back (body)	dos	BACK	1 7 8 4 1 7 8	AXTMBYT	TY6NTY6	3	3.T.C 3.Y.V 3.6.T 3.N.c 3.T.C 3.Y.V 3.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	99	57
193	Ben_Tey	tùlù kɛ́lɛ̀	t u ¹ l u ¹ _ k ɛ ⁵ l ɛ ¹	back (body)	dos	BACK	1 7 8 5 7 8 9 1 7 8 5 7 8	AXTBYT_AXTBYT	TY6LY6_KE6LE6	4	4.T.C 4.Y.V 4.6.T 4.L.C 4.Y.V 4.6.T 4._._ 4.K.C 4.E.V 4.6.T 4.L.C 4.E.V 4.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	100	58
194	Bunoge	pùmbù	p u ¹ m b u ¹	back (body)	dos	BACK	1 7 8 4 1 7 8	AXTMBYT	PY6MPY6	5	5.P.C 5.Y.V 5.6.T 5.M.c 5.P.C 5.Y.V 5.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	101	59
196	Fulfulde	caggal	tʃ a ɡ ɡ a l	back (body)	dos	BACK	1 7 1 1 7 5	AXMBYN	TAKKAL	6	6.T.C 6.A.V 6.K.c 6.K.C 6.A.V 6.L.c	2.0 1.5 1.1 1.75 1.3 0.8	0	102	60
198	Jamsay	gǔn	ɡ u ¹⁵ n	back (body)	dos	BACK	1 7 8 4	AXTN	KY2N	7	7.K.C 7.Y.V 7.2.T 7.N.c	1.6 3.0 1.0 0.5	0	98	61
199	Mombo	túndú	t u ⁵ n d u ⁵	back (body)	dos	BACK	1 7 8 4 1 7 8	AXTMBYT	TY6NTY6	9	9.T.C 9.Y.V 9.6.T 9.N.c 9.T.C 9.Y.V 9.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	99	57
200	Najamba	bàndí-ŋgé	b a ¹ n d i ⁵ + ŋ ɡ e ⁵	back (body)	dos	BACK	1 7 8 4 1 7 8 9 4 1 7 8	AXTMBYT_ACYT	PA6NTI6_NKE6	10	10.P.C 10.A.V 10.6.T 10.N.c 10.T.C 10.I.V 10.6.T 10._._ 10.N.C 10.K.C 10.E.V 10.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	105	62
201	Nanga	tùndù bìrⁿɛ́	t u ¹ n d u ¹ _ b i ¹ r̃ ∼ ɛ ⁵	back (body)	dos	BACK	1 7 8 4 1 7 8 9 1 7 8 5 4 7 8	AXTMBYT_AXTMBYT	TY6NTY6_PI6R9E6	11	11.T.C 11.Y.V 11.6.T 11.N.c 11.T.C 11.Y.V 11.6.T 11._._ 11.P.C 11.I.V 11.6.T 11.R.c 11.9.C 11.E.V 11.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	106	57
202	Penange	túndú	t u ⁵ n d u ⁵	back (body)	dos	BACK	1 7 8 4 1 7 8	AXTMBYT	TY6NTY6	12	12.T.C 12.Y.V 12.6.T 12.N.c 12.T.C 12.Y.V 12.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	99	57
203	Perge_Tegu	tùr kɛ́lɛ́	t u ¹ r _ k ɛ ⁵ l ɛ ⁵	back (body)	dos	BACK	1 7 8 5 9 1 7 8 5 7 8	AXTN_AXTBYT	TY6R_KE6LE6	13	13.T.C 13.Y.V 13.6.T 13.R.c 13._._ 13.K.C 13.E.V 13.6.T 13.L.C 13.E.V 13.6.T	1.6 3.0 1.0 0.5 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	100	58
204	Songhai_Kiini	bandɛ̀	b a n d ɛ ¹	back (body part)	dos	BACK	1 7 4 1 7 8	AXMBYT	PANTE6	14	14.P.C 14.A.V 14.N.c 14.T.C 14.E.V 14.6.T	1.6 3.0 1.1 1.3 3.0 1.0	0	105	63
205	Songhai_Senni	bàndè	b a ¹ n d e ¹	back (body part)	dos	BACK	1 7 8 4 1 7 8	AXTMBYT	PA6NTE6	15	15.P.C 15.A.V 15.6.T 15.N.c 15.T.C 15.E.V 15.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	105	63
206	Tebul_Ure	kúndú-gó	k u ⁵ n d u ⁵ + ɡ o ⁵	back (body)	dos	BACK	1 7 8 4 1 7 8 9 1 7 8	AXTMBYT_AXT	KY6NTY6_KU6	16	16.K.C 16.Y.V 16.6.T 16.N.c 16.T.C 16.Y.V 16.6.T 16._._ 16.K.C 16.U.V 16.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6 3.0 1.0	0	105	64
207	Tiranige_Diga	túnú	t u ⁵ n u ⁵	back (body)	dos	BACK	1 7 8 4 7 8	AXTBYT	TY6NY6	17	17.T.C 17.Y.V 17.6.T 17.N.C 17.Y.V 17.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	99	57
208	Togo_Kan	dògò kɛ́nɛ́	d o ¹ ɡ o ¹ _ k ɛ ⁵ n ɛ ⁵	back (body)	dos	BACK	1 7 8 1 7 8 9 1 7 8 4 7 8	AXTBYT_AXTBYT	TU6KU6_KE6NE6	18	18.T.C 18.U.V 18.6.T 18.K.C 18.U.V 18.6.T 18._._ 18.K.C 18.E.V 18.6.T 18.N.C 18.E.V 18.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	100	58
209	Tommo_So	ònnú	o ¹ n n u ⁵	back (body)	dos	BACK	7 8 4 4 7 8	XTMBYT	U6NNY6	19	19.U.V 19.6.T 19.N.c 19.N.C 19.Y.V 19.6.T	3.0 1.0 1.1 1.3 3.0 1.0	0	99	57
211	Toro_Tegu	tùŋɔ́	t u ¹ ŋ ɔ ⁵	back (body)	dos	BACK	1 7 8 4 7 8	AXTBYT	TY6NU6	20	20.T.C 20.Y.V 20.6.T 20.N.C 20.U.V 20.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	99	57
212	Yanda_Dom	tùnù	t u ¹ n u ¹	back (body)	dos	BACK	1 7 8 4 7 8	AXTBYT	TY6NY6	21	21.T.C 21.Y.V 21.6.T 21.N.C 21.Y.V 21.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	99	57
213	Yorno_So	ònɔ́	o ¹ n ɔ ⁵	back (body)	dos	BACK	7 8 4 7 8	XTBYT	U6NU6	22	22.U.V 22.6.T 22.N.C 22.U.V 22.6.T	3.0 1.0 1.3 3.0 1.0	0	99	57
#
217	Bambara	júgú-máⁿ	dʒ u ⁵ ɡ u ⁵ + m ã ⁵ ∼	bad	mauvais, méchant	BAD	1 7 8 1 7 8 9 4 7 8 4	AXTBYT_AXTN	TY6KY6_MA69	1	1.T.C 1.Y.V 1.6.T 1.K.C 1.Y.V 1.6.T 1._._ 1.M.C 1.A.V 1.6.T 1.9.c	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 0.5	0	107	65
218	Bangime	yáŋɡā	j a ⁵ ŋ ɡ a ³	bad; ugly	mauvais; vilain	BAD	6 7 8 4 1 7 8	AXTMBYT	JA6NKA6	2	2.J.C 2.A.V 2.6.T 2.N.c 2.K.C 2.A.V 2.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	108	66
219	Bankan_Tey	m̀bɔ̀sú	m ¹ b ɔ ¹ s u ⁵	bad, no good	mauvais	BAD	4 8 1 7 8 3 7 8	ATBYTBYT	M6PU6SY6	3	3.M.C 3.6.T 3.P.C 3.U.V 3.6.T 3.S.C 3.Y.V 3.6.T	1.6 1.0 1.3 3.0 1.0 1.3 3.0 1.0	0	109	67
220	Ben_Tey	mɔ̀sú	m ɔ ¹ s u ⁵	bad, no good	mauvais	BAD	4 7 8 3 7 8	AXTBYT	MU6SY6	4	4.M.C 4.U.V 4.6.T 4.S.C 4.Y.V 4.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	109	67
221	Bunoge	ɲàmì	ɲ a ¹ m i ¹	bad, no good	mauvais	BAD	4 7 8 4 7 8	AXTBYT	NA6MI6	5	5.N.C 5.A.V 5.6.T 5.M.C 5.I.V 5.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	111	68
223	Fulfulde	bon-nde	b o n + n d e	bad; ugly	mauvais; vilain	BAD	1 7 4 9 4 1 7	AXN_ACZ	PUN_NTE	6	6.P.C 6.U.V 6.N.c 6._._ 6.N.C 6.T.C 6.E.V	2.0 1.5 0.8 0.0 2.0 1.5 0.8	0	112	69
224	Jamsay	mɔ̀ɲú	m ɔ ¹ ɲ u ⁵	bad, no good	mauvais	BAD	4 7 8 4 7 8	AXTBYT	MU6NY6	7	7.M.C 7.U.V 7.6.T 7.N.C 7.Y.V 7.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	109	67
225	Jenaama	ɲɔ̄ŋɔ̄	ɲ ɔ ³ ŋ ɔ ³	bad; ugly	mauvais; vilain	BAD	4 7 8 4 7 8	AXTBYT	NU6NU6	8	8.N.C 8.U.V 8.6.T 8.N.C 8.U.V 8.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	111	70
226	Mombo	yá:lá	j aː ⁵ l a ⁵	bad, no good	mauvais	BAD	6 7 8 5 7 8	AXTBYT	JA6LA6	9	9.J.C 9.A.V 9.6.T 9.L.C 9.A.V 9.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	108	71
227	Najamba	nɛ̀:ndɛ́:	n ɛː ¹ n d ɛː ⁵	bad, no good	mauvais	BAD	4 7 8 4 1 7 8	AXTMBYT	NE6NTE6	10	10.N.C 10.E.V 10.6.T 10.N.c 10.T.C 10.E.V 10.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	111	72
228	Nanga	mɔ̀sí	m ɔ ¹ s i ⁵	bad, no good	mauvais	BAD	4 7 8 3 7 8	AXTBYT	MU6SI6	11	11.M.C 11.U.V 11.6.T 11.S.C 11.I.V 11.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	109	67
