# Wordlist

# DATA
ID	DOCULECT	IPA	TOKENS	ENGLISH	FRENCH	CONCEPT
322	Jenaama	ǹsīnì	n ¹ s i ³ n i ¹	begin	commencer	BEGIN
323	Mombo	dɔ́gɛ́	d ɔ ⁵ ɡ ɛ ⁵	begin, start (sth)	commencer (qch)	BEGIN
324	Najamba	jàŋgí	dʒ a ¹ ŋ ɡ i ⁵	begin, start (sth)	commencer (qch)	BEGIN
325	Nanga	tɔ́rɔ́	t ɔ ⁵ r ɔ ⁵	begin, start (sth)	commencer (qch)	BEGIN
326	Penange	dɔ́gú-lɛ̀	d ɔ ⁵ ɡ u ⁵ + l ɛ ¹	begin, start (sth)	commencer (qch)	BEGIN
327	Perge_Tegu	nɔ́:	n ɔː	begin, start (sth)	commencer (qch)	BEGIN
328	Songhai_Kiini	síntîn	s i ⁵ n t i ⁵¹ n	begin, do for the first time	commencer	BEGIN
329	Songhai_Senni	síntîn	s i ⁵ n t i ⁵¹ n	begin, do for the first time	commencer	BEGIN
330	Tebul_Ure	tɔ́:	t ɔː	begin, start (sth)	commencer (qch)	BEGIN
331	Tiranige_Diga	túmbú-lɔ́	t u ⁵ m b u ⁵ + l ɔ ⁵	begin, start (sth)	commencer (qch)	BEGIN
332	Togo_Kan	tɔ́rɔ́	t ɔ ⁵ r ɔ ⁵	begin, start (sth)	commencer (qch)	BEGIN
333	Tommo_So	tɔ́lɔ́	t ɔ ⁵ l ɔ ⁵	begin, start (sth)	commencer (qch)	BEGIN
334	Toro_Tegu	dɛ̀wrú	d ɛ ¹ w r u ⁵	begin, start (sth)	commencer (qch)	BEGIN
336	Yanda_Dom	nɔ́	n ɔ ⁵	begin, start (sth)	commencer (qch)	BEGIN
337	Yorno_So	tɔ́lɔ́	t ɔ ⁵ l ɔ ⁵	begin, start (sth)	commencer (qch)	BEGIN
#
341	Bambara	fùrú	f u ¹ r u ⁵	begin	estomac	BELLY
342	Bangime	kòrè	k o ¹ r e ¹	belly	ventre	BELLY
343	Bankan_Tey	pìré	p i ¹ r e ⁵	belly	ventre	BELLY
344	Ben_Tey	pìré	p i ¹ r e ⁵	belly	ventre	BELLY
345	Bunoge	dólè	d o ⁵ l e ¹	belly	ventre	BELLY
347	Fulfulde	reedu	r e e d u	belly	ventre	BELLY
348	Jamsay	bɛrɛ	b ɛ r ɛ	belly	ventre	BELLY
349	Jenaama	nù	n u ¹	belly	ventre	BELLY
350	Mombo	píjí	p i ⁵ dʒ i ⁵	belly	ventre	BELLY
351	Najamba	kûl	k u ⁵¹ l	belly	ventre	BELLY
352	Nanga	bèndé	b e ¹ n d e ⁵	belly	ventre	BELLY
353	Penange	jàŋgà	dʒ a ¹ ŋ ɡ a ¹	belly	ventre	BELLY
354	Perge_Tegu	bɛ̀rɛ́	b ɛ ¹ r ɛ ⁵	belly	ventre	BELLY
355	Songhai_Kiini	bɛ́:rǎ:	b ɛː ⁵ r aː ¹⁵	(sb’s) stomach	estomac (de qn)	BELLY
356	Songhai_Senni	fúttó	f u ⁵ t t o ⁵	stomach	estomac	BELLY
358	Tebul_Ure	bɛ̀rǎ:	b ɛ ¹ r aː ¹⁵	belly	ventre	BELLY
359	Tiranige_Diga	pìndì	p i ¹ n d i ¹	belly	ventre	BELLY
360	Togo_Kan	bǐn	b i ¹⁵ n	belly	ventre	BELLY
361	Tommo_So	bɛ̀rɛ́	b ɛ ¹ r ɛ ⁵	belly	ventre	BELLY
362	Toro_Tegu	bèté	b e ¹ t e ⁵	belly	ventre	BELLY
363	Yanda_Dom	bɛ̀dɛ̀	b ɛ ¹ d ɛ ¹	belly	ventre	BELLY
365	Yorno_So	bɛ̀rɛ́	b ɛ ¹ r ɛ ⁵	belly	ventre	BELLY
#
369	Bangime	tāà	t aː ³¹	side	côté	BESIDE
370	Bankan_Tey	kěrû	k e ¹⁵ r u ⁵¹	beside, at the side of (sth)	à côté de (qch)	BESIDE
371	Ben_Tey	wò	w o ¹	beside, at the side of (sth)	à côté de (qch)	BESIDE
372	Bunoge	kúmà	k u ⁵ m a ¹	beside, at the side of (sth)	à côté de (qch)	BESIDE
374	Fulfulde	bannge	b a n n ɡ e	beside, at the side of (sth)	à côté de (qch)	BESIDE
375	Jamsay	dìî	d i ¹ i ⁵¹	beside, at the side of (sth)	à côté de (qch)	BESIDE
376	Mombo	báŋgù:ⁿ	b a ⁵ ŋ ɡ ũː ¹ ∼	beside, at the side of (sth)	à côté de (qch)	BESIDE
377	Najamba	sɔ̀n	s ɔ ¹ n	beside, at the side of (sth)	à côté de (qch)	BESIDE
378	Nanga	gò	ɡ o ¹	beside, at the side of (sth)	à côté de (qch)	BESIDE
379	Penange	páŋ̀	p a ⁵ ŋ ¹	beside, at the side of (sth)	à côté de (qch)	BESIDE
380	Perge_Tegu	bélè	b e ⁵ l e ¹	beside, at the side of (sth)	à côté de (qch)	BESIDE
381	Songhai_Senni	kèr	k e ¹ r	beside, at the side of (sth)	à côté de (qch)	BESIDE
382	Songhai_Kiini	kɛ́rɛ̀-gá	k ɛ ⁵ r ɛ ¹ + ɡ a ⁵	beside, at the side of (sth)	à côté de (qch)	BESIDE
384	Tebul_Ure	nɛ̀	n ɛ ¹	beside, at the side of (sth)	à côté de (qch)	BESIDE
385	Tiranige_Diga	ŋà	ŋ a ¹	beside, at the side of (sth)	à côté de (qch)	BESIDE
386	Togo_Kan	bɛ́:gɛ̀rɛ̀	b ɛː ⁵ ɡ ɛ ¹ r ɛ ¹	beside, at the side of (sth)	à côté de (qch)	BESIDE
387	Tommo_So	táŋá-nɛ	t a ⁵ ŋ a ⁵ + n ɛ	beside, at the side of (sth)	à côté de (qch)	BESIDE
388	Toro_Tegu	kù	k u ¹	beside, at the side of (sth)	à côté de (qch)	BESIDE
389	Yanda_Dom	nà	n a ¹	beside, at the side of (sth)	à côté de (qch)	BESIDE
390	Yorno_So	gè-nɛ̀	ɡ e ¹ + n ɛ ¹	beside, at the side of (sth)	à côté de (qch)	BESIDE
#
391	Bambara	híílɛ́	h iː ⁵ l ɛ ⁵	betray	tromper	BETRAY
392	Bangime	dɔ̀ɡɔ̀-rɔ̀	d ɔ ¹ ɡ ɔ ¹ + r ɔ ¹	betray (sb), renege on, fail to fulfill a promise to (sb)	trahir (qn), ne pas tenir une promesse à (qn)	BETRAY
393	Ben_Tey	jàmbí	dʒ a ¹ m b i ⁵	betray	tromper	BETRAY
394	Fulfulde	jamba	dʒ a m b a	betray	tromper	BETRAY
396	Jamsay	jàmá	dʒ a ¹ m a ⁵	betray	tromper	BETRAY
397	Jenaama	híílā	h iː ⁵ l a ³	trick, strategem, ruse	astuce, ruse, truc	BETRAY
398	Mombo	jàmbá	dʒ a ¹ m b a ⁵	betray	tromper	BETRAY
399	Najamba	jámbɛ́	dʒ a ⁵ m b ɛ ⁵	betray	tromper	BETRAY
400	Nanga	jàmbí	dʒ a ¹ m b i ⁵	betray	tromper	BETRAY
401	Perge_Tegu	jàmbá	dʒ a ¹ m b a ⁵	betray	tromper	BETRAY
403	Songhai_Kiini	zàmbá	z a ¹ m b a ⁵	deceive, dupe, betray (sb)	tromper, duper, trahir (qn)	BETRAY
404	Songhai_Senni	zàmbà	z a ¹ m b a ¹	deceive	tromper	BETRAY
405	Tebul_Ure	zàmbí	z a ¹ m b i ⁵	betray	tromper	BETRAY
407	Togo_Kan	jàmá	dʒ a ¹ m a ⁵	betray	tromper	BETRAY
408	Tommo_So	káná	k a ⁵ n a ⁵	betray (verb only)	trahir (verbe seulement)	BETRAY
409	Toro_Tegu	zàmú	z a ¹ m u ⁵	betray	tromper	BETRAY
410	Yanda_Dom	zàmú	z a ¹ m u ⁵	betray	tromper	BETRAY
411	Yorno_So	jàmá	dʒ a ¹ m a ⁵	betray	tromper	BETRAY
#
412	Bangime	bɔ́rⁿú	b ɔ ⁵ r̃ ∼ u ⁵	big (house, tree, animal); fat (person)	gros (personne, ventre), en surpoids	BIG
413	Bankan_Tey	díyⁿàwⁿ	d i ⁵ j ∼ a ¹ w̃ ∼	big, large	gros, grand	BIG
414	Ben_Tey	díyⁿàw	d i ⁵ j ∼ a ¹ w	big, large	gros, grand	BIG
415	Bunoge	bàyⁿ	b a ¹ j ∼	big, large	gros, grand	BIG
417	Fulfulde	mawnu-de	m a w n u + d e	big, large	gros, grand	BIG
419	Jamsay	gàrá	ɡ a ¹ r a ⁵	big, large	gros, grand	BIG
420	Jenaama	būrōŋ	b u ³ r o ³ ŋ	big (house, tree, animal)	gros, de grande taille	BIG
421	Mombo	bâyⁿ	b a ⁵¹ j ∼	big, large	gros, grand	BIG
422	Najamba	gìndɔ́:	ɡ i ¹ n d ɔː	big, large	gros, grand	BIG
423	Nanga	dùgí	d u ¹ ɡ i ⁵	big, large	gros, grand	BIG
424	Penange	bàyⁿ	b a ¹ j ∼	big, large	gros, grand	BIG
425	Perge_Tegu	démbé-ré	d e ⁵ m b e ⁵ + r e ⁵	big, large	gros, grand	BIG
426	Songhai_Kiini	bè:rì	b eː ¹ r i ¹	big, large	gros, grand	BIG
427	Songhai_Senni	bè:rì	b eː ¹ r i ¹	big, large	gros, grand	BIG
429	Tebul_Ure	dɛ́	d ɛ ⁵	big, large	gros, grand	BIG
430	Tiranige_Diga	báy	b a ⁵ j	big, large	gros, grand	BIG
431	Togo_Kan	káŋ	k a ⁵ ŋ	big, large	gros, grand	BIG
432	Tommo_So	póó	p oː ⁵	big, large	gros, grand	BIG
433	Toro_Tegu	sɛ́w	s ɛ ⁵ w	big, large	gros, grand	BIG
435	Yanda_Dom	dìyá	d i ¹ j a ⁵	big, large	gros, grand	BIG
436	Yorno_So	dùgú	d u ¹ ɡ u ⁵	big, large	gros, grand	BIG
#
440	Bambara	kɔ̀nɔ́	k ɔ ¹ n ɔ ⁵	bird	oiseau	BIRD
441	Bangime	dɔ̄rɛ̀ɛ̀	d ɔ ³ r ɛː ¹	bird (any)	oiseau (tout)	BIRD
442	Bankan_Tey	nǐ:m	n iː ¹⁵ m	bird (any)	(tout) oiseau	BIRD
443	Ben_Tey	nì:yⁿî-m	n iː ¹ j ∼ i ⁵¹ + m	bird (any)	(tout) oiseau	BIRD
444	Bunoge	ní:bè	n iː ⁵ b e ¹	bird (any)	(tout) oiseau	BIRD
446	Fulfulde	foondu	f o o n d u	bird (any)	oiseau (tout)	BIRD
447	Jamsay	sà:jî:ⁿ	s aː ¹ dʒ ĩː ⁵¹ ∼	bird (any)	(tout) oiseau	BIRD
448	Jenaama	pùlēwⁿ	p u ¹ l e ³ w̃ ∼	bird (any)	oiseau (tout)	BIRD
449	Mombo	ìní	i ¹ n i ⁵	bird (any)	(tout) oiseau	BIRD
450	Najamba	nǐ:	n iː ¹⁵	bird (any)	(tout) oiseau	BIRD
451	Nanga	lì:gí	l iː ¹ ɡ i ⁵	bird (any)	(tout) oiseau	BIRD
452	Penange	nèjjé	n e ¹ dʒ dʒ e ⁵	bird (any)	(tout) oiseau	BIRD
453	Perge_Tegu	sàsǎy	s a ¹ s a ¹⁵ j	bird (any)	(tout) oiseau	BIRD
454	Songhai_Kiini	kírò	k i ⁵ r o ¹	bird	oiseau	BIRD
455	Songhai_Senni	kírò	k i ⁵ r o ¹	bird	oiseau	BIRD
457	Tebul_Ure	àdé	a ¹ d e ⁵	bird (any)	(tout) oiseau	BIRD
458	Tiranige_Diga	níyè	n i ⁵ j e ¹	bird (any)	(tout) oiseau	BIRD
459	Togo_Kan	sàjú	s a ¹ dʒ u ⁵	bird (any)	oiseau (tout)	BIRD
460	Tommo_So	sàdàá	s a ¹ d aː ¹⁵	bird (any)	(tout) oiseau	BIRD
462	Toro_Tegu	sǎy	s a ¹⁵ j	bird (any)	(tout) oiseau	BIRD
463	Yanda_Dom	àɲàn	a ¹ ɲ a ¹ n	bird (any)	(tout) oiseau	BIRD
464	Yorno_So	sìsǎ:	s i ¹ s aː ¹⁵	bird (any)	(tout) oiseau	BIRD
#
468	Bambara	kiⁿ	k ĩ	bite	mordre/bite	BITE
469	Bangime	tāmbà	t a ³ m b a ¹	bite, chew; (mosquito, snake) bite (sb); (scorpion) sting (sb)	mordre, mâcher; (moustique, serpent) piquer; (scorpion) piquer	BITE
470	Ben_Tey	kúwó	k u ⁵ w o ⁵	(sb, mammal) bite (sb)	(qn, mammifère) mordre (qch, qn)	BITE
471	Bunoge	núnjè	n u ⁵ n dʒ e ¹	(sb, mammal) bite (sb)	(qn, mammifère) mordre (qch, qn)	BITE
473	Fulfulde	ŋatu-de	ŋ a t u + d e	bite	mordre	BITE
474	Jamsay	cɛ́rɛ́	tʃ ɛ ⁵ r ɛ ⁵	(sb, mammal) bite (sb)	(qn, mammifère) mordre (qch, qn)	BITE
475	Jenaama	tɔ̀wⁿ	t ɔ ¹ w̃ ∼	bite	mordre	BITE
476	Mombo	núŋgɛ́	n u ⁵ ŋ ɡ ɛ ⁵	(sb, mammal) bite (sb)	(qn, mammifère) mordre (qch, qn)	BITE
477	Najamba	kɛ́rɛ́	k ɛ ⁵ r ɛ ⁵	(sb, mammal) bite (sb)	(qn, mammifère) mordre (qch, qn)	BITE
478	Nanga	kúwó	k u ⁵ w o ⁵	(sb, mammal) bite (sb)	(qn, mammifère) mordre (qch, qn)	BITE
479	Perge_Tegu	kɛ́rɛ́	k ɛ ⁵ r ɛ ⁵	(sb, mammal) bite (sb)	(qn, mammifère) mordre (qch, qn)	BITE
480	Songhai_Kiini	tɔ́kɔ́	t ɔ ⁵ k ɔ ⁵	(snake) bite (sb)	(serpent) mordre (qqn)	BITE
481	Songhai_Senni	tókó-rê	t o ⁵ k o ⁵ + r e ⁵¹	(snake) bite (sb)	(serpent) mordre (qqn)	BITE
483	Tebul_Ure	cɛ́rɛ́	tʃ ɛ ⁵ r ɛ ⁵	(sb, mammal) bite (sb)	(qn, mammifère) mordre (qch, qn)	BITE
484	Tiranige_Diga	cɛ́rɔ́	tʃ ɛ ⁵ r ɔ ⁵	(sb, mammal) bite (sb)	(qn, mammifère) mordre (qch, qn)	BITE
485	Tommo_So	kɛ́rɛ́	k ɛ ⁵ r ɛ ⁵	(sb, mammal) bite (sb)	(qn, mammifère) mordre (qch, qn)	BITE
486	Toro_Tegu	cɛ́rú	tʃ ɛ ⁵ r u ⁵	(sb, mammal) bite (sb)	(qn, mammifère) mordre (qch, qn)	BITE
488	Yanda_Dom	kɛ́dɛ́	k ɛ ⁵ d ɛ ⁵	(sb, mammal) bite (sb)	(qn, mammifère) mordre (qch, qn)	BITE
489	Yorno_So	kɛ́rɛ́	k ɛ ⁵ r ɛ ⁵	(sb, mammal) bite (sb)	(qn, mammifère) mordre (qch, qn)	BITE
#
490	Bangime	dɛ̀ɛ̀rù	d ɛː ¹ r u ¹	bitter	amer	BITTER
491	Bankan_Tey	gàrǔ-m	ɡ a ¹ r u ¹⁵ + m	bitter (in taste)	(goût) amer	BITTER
492	Ben_Tey	gárì-m	ɡ a ⁵ r i ¹ + m	bitter (in taste)	(goût) amer	BITTER
493	Bunoge	kàr kàr-gà	k a ¹ r _ k a ¹ r + ɡ a ¹	bitter (in taste)	(goût) amer	BITTER
495	Fulfulde	haaɗu-de	h a a ɗ u + d e	bitter	amer	BITTER
497	Jamsay	jé:rù	dʒ eː ⁵ r u ¹	bitter (in taste)	(goût) amer	BITTER
498	Jenaama	kāgājī	k a ³ ɡ a ³ dʒ i ³	bitter	amer	BITTER
499	Mombo	kárá kárá kánní	k a ⁵ r a ⁵ _ k a ⁵ r a ⁵ _ k a ⁵ n n i ⁵	bitter (in taste)	(goût) amer	BITTER
500	Najamba	gàlí-yè	ɡ a ¹ l i ⁵ + j e ¹	bitter (in taste)	(goût) amer	BITTER
501	Nanga	gárî	ɡ a ⁵ r i ⁵¹	bitter (in taste)	(goût) amer	BITTER
502	Penange	kárá kárá	k a ⁵ r a ⁵ _ k a ⁵ r a ⁵	bitter (in taste)	(goût) amer	BITTER
503	Perge_Tegu	gérù	ɡ e ⁵ r u ¹	bitter (in taste)	(goût) amer	BITTER
504	Songhai_Kiini	hɔ́túrú	h ɔ ⁵ t u ⁵ r u ⁵	be bitter, hot (spicy)	ê. amer, piquant	BITTER
505	Songhai_Senni	hóttó	h o ⁵ t t o ⁵	be bitter, hot (spicy)	ê. amer, piquant	BITTER
506	Tebul_Ure	gálɛ̀:	ɡ a ⁵ l ɛː ¹	bitter (in taste)	(goût) amer	BITTER
507	Togo_Kan	kágá-rá	k a ⁵ ɡ a ⁵ + r a ⁵	bitter (in taste)	(goût) amer	BITTER
508	Tommo_So	gálá-lú	ɡ a ⁵ l a ⁵ + l u ⁵	bitter (in taste)	(goût) amer	BITTER
509	Toro_Tegu	gòlú	ɡ o ¹ l u ⁵	bitter (in taste)	(goût) amer	BITTER
510	Yanda_Dom	gàl	ɡ a ¹ l	bitter (in taste)	(goût) amer	BITTER
511	Yorno_So	gálàl	ɡ a ⁵ l a ¹ l	bitter (in taste)	(goût) amer	BITTER
#
512	Bambara	nùmúⁿ	n u ¹ m ũ ⁵ ∼	blacksmith	forgeron, toute personne appartenant à la caste des forgerons	BLACKSMITH
513	Bangime	tùwⁿɔ̀	t u ¹ w̃ ∼ ɔ ¹	blacksmith	forgeron	BLACKSMITH
514	Bankan_Tey	zɛ́mbɛ̀-m	z ɛ ⁵ m b ɛ ¹ + m	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	BLACKSMITH
515	Ben_Tey	jɛ́mbɛ̌-m	dʒ ɛ ⁵ m b ɛ ¹⁵ + m	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	BLACKSMITH
516	Bunoge	kɔ́:nɔ̀	k ɔː n ɔ ¹	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	BLACKSMITH
518	Fulfulde	baylo	b a j l o	blacksmith	forgeron	BLACKSMITH
520	Jamsay	jɛ́mɛ̀n	dʒ ɛ ⁵ m ɛ ¹ n	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	BLACKSMITH
521	Jenaama	kùɥgù	k u ¹ ɥ ɡ u ¹	blacksmith	forgeron	BLACKSMITH
522	Mombo	dɛ́mbɛ́	d ɛ ⁵ m b ɛ ⁵	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	BLACKSMITH
523	Najamba	dùbé	d u ¹ b e ⁵	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	BLACKSMITH
524	Nanga	jɛ́mbɛ̀	dʒ ɛ ⁵ m b ɛ ¹	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	BLACKSMITH
525	Penange	dɛ́mbɛ́	d ɛ ⁵ m b ɛ ⁵	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	BLACKSMITH
526	Perge_Tegu	gɛ́mbɛ̀-n	ɡ ɛ ⁵ m b ɛ ¹ + n	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	BLACKSMITH
527	Songhai_Senni	gàrgásò	ɡ a ¹ r ɡ a ⁵ s o ¹	blacksmith, member of the caste of blacksmiths and leather-workers (shoe-makers)	membre de la race des forgerons et des cordonniers	BLACKSMITH
529	Tebul_Ure	zɛ́mbɛ́	z ɛ ⁵ m b ɛ ⁵	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	BLACKSMITH
530	Tiranige_Diga	dú:	d uː ⁵	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	BLACKSMITH
531	Togo_Kan	jɛ́mɛ́	dʒ ɛ ⁵ m ɛ ⁵	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	BLACKSMITH
532	Tommo_So	jɛ́mmɛ̀-nɛ̀	dʒ ɛ ⁵ m m ɛ ¹ + n ɛ ¹	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	BLACKSMITH
533	Toro_Tegu	zɛ́mà-n	z ɛ ⁵ m a ¹ + n	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	BLACKSMITH
535	Yanda_Dom	zèmɛ́	z e ¹ m ɛ ⁵	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	BLACKSMITH
536	Yorno_So	írù-nɛ̀	i ⁵ r u ¹ + n ɛ ¹	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	BLACKSMITH
#
540	Bangime	kwīī sɔ̄ẁⁿ	k w iː ³³ _ s ɔ ³ w̃ ¹ ∼	blanket	couverture (pour dormir)	BLANKET
541	Bankan_Tey	yómbí:	j o ⁵ m b iː ⁵	blanket or sheet (body covering for sleeping)	couverture ou drap (pour dormir)	BLANKET
542	Ben_Tey	górí:	ɡ o ⁵ r iː ⁵	blanket or sheet (body covering for sleeping)	couverture ou drap (pour dormir)	BLANKET
543	Bunoge	ɲám-gè	ɲ a ⁵ m + ɡ e ¹	blanket or sheet (body covering for sleeping)	couverture ou drap (pour dormir)	BLANKET
544	Fulfulde	sudda-maare	s u d d a + m a a r e	blanket	couverture	BLANKET
545	Jamsay	yà:-yìrú	j aː ¹ + j i ¹ r u ⁵	blanket or sheet (body covering for sleeping)	couverture ou drap (pour dormir)	BLANKET
546	Jenaama	sāājū	s aː ³ dʒ u ³	blanket	couverture (pour dormir)	BLANKET
547	Mombo	yɔ̀gù sôy	j ɔ ¹ ɡ u ¹ _ s o ⁵¹ j	blanket or sheet (body covering for sleeping)	couverture ou drap (pour dormir)	BLANKET
548	Najamba	yámbú:	j a ⁵ m b uː ⁵	blanket or sheet (body covering for sleeping)	couverture ou drap (pour dormir)	BLANKET
549	Nanga	yémbí	j e ⁵ m b i ⁵	blanket or sheet (body covering for sleeping)	couverture ou drap (pour dormir)	BLANKET
550	Penange	ámbú	a ⁵ m b u ⁵	blanket or sheet (body covering for sleeping)	couverture ou drap (pour dormir)	BLANKET
551	Perge_Tegu	górú	ɡ o ⁵ r u ⁵	blanket or sheet (body covering for sleeping)	couverture ou drap (pour dormir)	BLANKET
552	Songhai_Senni	tà:fò	t aː ¹ f o ¹	blanket	couverture	BLANKET
553	Songhai_Kiini	dà:bìr-èy	d aː ¹ b i ¹ r + e ¹ j	sheet or blanket (covering for sleeping)	drap ou couverture (pour dormir)	BLANKET
555	Tiranige_Diga	yòmbù	j o ¹ m b u ¹	blanket or sheet (body covering for sleeping)	couverture ou drap (pour dormir)	BLANKET
556	Togo_Kan	yà:tǔⁿ	j aː ¹ t ũ ¹⁵	blanket or sheet (body covering for sleeping)	couverture ou drap (pour dormir)	BLANKET
557	Tommo_So	yómbú	j o ⁵ m b u ⁵	blanket or sheet (body covering for sleeping)	couverture ou drap (pour dormir)	BLANKET
558	Toro_Tegu	yà yɔ̀rú	j a ¹ _ j ɔ ¹ r u ⁵	blanket or sheet (body covering for sleeping)	couverture ou drap (pour dormir)	BLANKET
559	Yanda_Dom	yàmbú	j a ¹ m b u ⁵	blanket or sheet (body covering for sleeping)	couverture ou drap (pour dormir)	BLANKET
561	Yorno_So	sɔ̀y górú	s ɔ ¹ j _ ɡ o ⁵ r u ⁵	blanket or sheet (body covering for sleeping)	couverture ou drap (pour dormir)	BLANKET
#
562	Bambara	kɔ́mí	k ɔ ⁵ m i ⁵	blink	cligner, clignoter, avoir des spasmes, sursauter	BLINK
563	Bangime	yāɡà	j a ³ ɡ a ¹	blink (eyes)	cligner des yeux	BLINK
564	Bankan_Tey	pɛ́rɛ́	p ɛ ⁵ r ɛ ⁵	blink (one's eyes)	cligner, clignoter (l'œil)	BLINK
565	Ben_Tey	kímjɛ́	k i ⁵ m dʒ ɛ ⁵	blink (one's eyes)	cligner, clignoter (l'œil)	BLINK
567	Fulfulde	maʄʄu-de	m a ʄ ʄ u + d e	blink	clinger	BLINK
568	Jamsay	kámɲá	k a ⁵ m ɲ a ⁵	blink (one's eyes)	cligner, clignoter (l'œil)	BLINK
569	Mombo	kání	k a ⁵ n i ⁵	blink (one's eyes)	cligner, clignoter (l'œil)	BLINK
570	Najamba	kán	k a ⁵ n	blink (one's eyes)	cligner, clignoter (l'œil)	BLINK
571	Nanga	kɛ́mjí	k ɛ ⁵ m dʒ i ⁵	blink (one's eyes)	cligner, clignoter (l'œil)	BLINK
572	Penange	kámí	k a ⁵ m i ⁵	blink (one's eyes)	cligner, clignoter (l'œil)	BLINK
573	Perge_Tegu	cíwⁿɛ́	tʃ i ⁵ w̃ ∼ ɛ ⁵	blink (one's eyes)	cligner, clignoter (l'œil)	BLINK
574	Songhai_Senni	mélí	m e ⁵ l i ⁵	flash; blink	étinceler; clignoter	BLINK
575	Songhai_Kiini	kɛ́msú	k ɛ ⁵ m s u ⁵	(eye) blink	(œil) cligner	BLINK
576	Tebul_Ure	kán	k a ⁵ n	blink (one's eyes)	cligner, clignoter (l'œil)	BLINK
577	Tiranige_Diga	kán	k a ⁵ n	blink (one's eyes)	cligner, clignoter (l'œil)	BLINK
578	Togo_Kan	kúmùɲù	k u ⁵ m u ¹ ɲ u ¹	blink (one's eyes)	cligner, clignoter (l'œil)	BLINK
579	Tommo_So	kúmúnjó	k u ⁵ m u ⁵ n dʒ o ⁵	blink (one's eyes)	cligner, clignoter (l'œil)	BLINK
580	Toro_Tegu	cɛ́m	tʃ ɛ ⁵ m	blink (one's eyes)	cligner, clignoter (l'œil)	BLINK
581	Yanda_Dom	kán	k a ⁵ n	blink (one's eyes)	cligner, clignoter (l'œil)	BLINK
583	Yorno_So	kɛ́mɲɛ́ kárⁿá	k ɛ ⁵ m ɲ ɛ ⁵ _ k a ⁵ r̃ ∼ a ⁵	blink (one's eyes)	cligner, clignoter (l'œil)	BLINK
#
584	Bambara	básí	b a ⁵ s i ⁵	blood	sang	BLOOD
585	Bangime	yīyì	j i ³ j i ¹	blood	sang	BLOOD
586	Bankan_Tey	gòŋgòró	ɡ o ¹ ŋ ɡ o ¹ r o ⁵	blood	sang	BLOOD
587	Ben_Tey	gòŋgòró	ɡ o ¹ ŋ ɡ o ¹ r o ⁵	blood	sang	BLOOD
588	Bunoge	bàbà	b a ¹ b a ¹	blood	sang	BLOOD
590	Fulfulde	ʄiiʄam	ʄ i i ʄ a m	blood	sang	BLOOD
592	Jamsay	nɛ̂yⁿ	n ɛ ¹⁵ j ∼	blood	sang	BLOOD
593	Jenaama	dē	d e ³	blood	sang	BLOOD
594	Mombo	gè:ŋgé	ɡ eː ¹ ŋ ɡ e ⁵	blood	sang	BLOOD
595	Najamba	gěngé	ɡ e ¹⁵ n ɡ e ⁵	blood	sang	BLOOD
596	Nanga	gòndùgó	ɡ o ¹ n d u ¹ ɡ o ⁵	blood	sang	BLOOD
597	Penange	bàgà	b a ¹ ɡ a ¹	blood	sang	BLOOD
598	Perge_Tegu	nɛ̂m	n ɛ ¹⁵ m	blood	sang	BLOOD
599	Songhai_Senni	kúró	k u ⁵ r o ⁵	blood	sang	BLOOD
600	Songhai_Kiini	kúrí	k u ⁵ r i ⁵	blood	sang	BLOOD
602	Tebul_Ure	jènjé	dʒ e ¹ n dʒ e ⁵	blood	sang	BLOOD
603	Tiranige_Diga	jé:ŋgé	dʒ eː ⁵ ŋ ɡ e ⁵	blood	sang	BLOOD
604	Togo_Kan	nɛ́	n ɛ ⁵	blood	sang	BLOOD
605	Tommo_So	ìlìyé	i ¹ l i ¹ j e ⁵	blood	sang	BLOOD
606	Toro_Tegu	néŋ	n e ⁵ ŋ	blood	sang	BLOOD
607	Yanda_Dom	jènjù	dʒ e ¹ n dʒ u ¹	blood	sang	BLOOD
609	Yorno_So	ìllî:	i ¹ l l iː ⁵¹	blood	sang	BLOOD
#
613	Bangime	mùtù	m u ¹ t u ¹	blunt, dull (blade)	émoussé (lame)	BLUNT
614	Bankan_Tey	dùmbú	d u ¹ m b u ⁵	blunt, not sharp (blade)	(lame) émoussé	BLUNT
